endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,Resume_keys.keys,Resume_keys.rt
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.1576,NAN,,NAN,1.01,4.99,,0,36,36,36,1,37,Charlie,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_25.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,2.1295,NAN,,NAN,1.01,4.99,,0,37,37,37,1,38,Charlie,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_2.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.696,NAN,,NAN,1.01,4.99,,0,38,38,38,1,39,Charlie,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_11.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,36,,,,,,space,2.3417,space,1.493,0.01,1,0.9827,0,0,0,0,1,Driving around town when the weather is nice,Watching soccer games at the nearby professional soccer stadium,0.01,0.03,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,37,,,,,,,,,,0.02,1,3.5641,0,1,1,1,1,Relaxing beside the pool,Going to the lake to relax with my good friends,0.02,0.03,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,38,,,,,,,,,,0.03,2,2.1637,0,2,2,2,1,Cooking for myself,Going to the museum with my family,0.03,0.03,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,39,,,,,,,,,,0.04,1,0.9986,0,3,3,3,1,Driving around town when the weather is nice,Playing disc golf at the local park with my friends,0.04,0.03,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,40,,,,,,,,,,0.05,1,1.6222,0,4,4,4,1,Eating dinner on my own listening to podcasts,Going out and try new restaurants with friends.,0.05,0.03,4.4,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,1.16,4.84,,0,39,39,39,1,40,Charlie,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_12.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,4.3002,NAN,,NAN,1.16,4.84,,0,40,40,40,1,41,Charlie,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_18.jpeg,liked,4.942172136,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.2174,NAN,,NAN,1.16,4.84,,0,41,41,41,1,42,Charlie,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_9.jpeg,liked,2.50187214,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.5052,NAN,,NAN,1.16,4.84,,0,42,42,42,1,43,Charlie,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_6.jpeg,liked,2.071164779,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.019,NAN,,NAN,1.16,4.84,,0,43,43,43,1,44,Charlie,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_7.jpeg,did not like,5.336503566,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,41,,,,,,space,1.5259,space,0.6838,0.04,2,1.4525,0,0,0,0,1,Eating dinner on my own listening to podcasts,Going to the pet store with my dog and walk her around the store,0.01,0.04,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,42,,,,,,,,,,0.02,1,1.4969,0,1,1,1,1,Doing the laundry,Cooking new meals that my friends haven't tried before,0.02,0.04,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,43,,,,,,,,,,0.03,1,1.6781,0,2,2,2,1,Doing the laundry,Going out and try new restaurants with friends.,0.03,0.04,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,44,,,,,,,,,,0.04,2,1.5625,0,3,3,3,1,Driving around town when the weather is nice,Drawing with my younger siblings,0.04,0.04,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,45,,,,,,,,,,0.05,1,1.9928,0,4,4,4,1,Getting chores done,Cooking new meals that my friends haven't tried before,0.05,0.04,4.4,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,1.34,4.66,,0,44,44,44,1,45,Charlie,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_8.jpeg,did not like,2.642157193,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,2.8221,NAN,,NAN,1.34,4.66,,0,45,45,45,1,46,Charlie,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_19.jpeg,did not like,4.456234322,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.4654,NAN,,NAN,1.34,4.66,,0,46,46,46,1,47,Charlie,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_4.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.4248,NAN,,NAN,1.34,4.66,,0,47,47,47,1,48,Charlie,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_13.jpeg,liked,2.682944783,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.4889,NAN,,NAN,1.34,4.66,,0,48,48,48,1,49,Charlie,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_15.jpeg,did not like,4.51984296,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,46,,,,,,space,1.181,space,0.6748,0.05,2,0.9625,0,0,0,0,1,Driving around town when the weather is nice,Going to NFL games with my significant other,0.01,0.05,8.8,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,47,,,,,,,,,,0.02,1,0.504,0,1,1,1,1,Eating dinner on my own listening to podcasts,Going to concerts with other people,0.02,0.05,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,48,,,,,,,,,,0.05,2,1.0601,0,2,2,2,1,Getting chores done,Playing disc golf at the local park with my friends,0.03,0.05,4.4,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,49,,,,,,,,,,0.04,1,0.6915,0,3,3,3,1,Relaxing beside the pool,Going to NFL games with my significant other,0.04,0.05,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,50,,,,,,,,,,0.05,2,0.7044,0,4,4,4,1,Taking naps in my spare time,Playing disc golf at the local park with my friends,0.05,0.05,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,1,,6,1.55,4.45,,0,49,49,49,1,50,Charlie,Rej,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_14.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,space,0.9742
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,space,1.0474,space,1.0706,NAN,,NAN,1.55,4.45,,0,50,50,50,1,51,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_23.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,2.7861,NAN,,NAN,1.55,4.45,,0,51,51,51,1,52,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_8.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.0567,NAN,,NAN,1.55,4.45,,0,52,52,52,1,53,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_14.jpeg,did not like,4.940433059,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.1607,NAN,,NAN,1.55,4.45,,0,53,53,53,1,54,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_7.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,51,,,,,,space,1.684,space,1.0585,0.01,1,0.8276,0,0,0,0,1,Practicing music in the house,Watching soccer games at the nearby professional soccer stadium,0.01,0.01,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,52,,,,,,,,,,0.02,1,2.6649,0,1,1,1,1,Practicing music in the house,Going out and try new restaurants with friends.,0.02,0.01,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,53,,,,,,,,,,0.03,1,1.0397,0,2,2,2,1,Getting chores done,Going to the lake to relax with my good friends,0.03,0.01,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,54,,,,,,,,,,0.01,2,0.8674,0,3,3,3,1,Taking naps in my spare time,Going out and try new restaurants with friends.,0.04,0.01,4.4,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,55,,,,,,,,,,0.05,1,1.3583,0,4,4,4,1,Doing the laundry,Going to the museum with my family,0.05,0.01,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,1.67,4.33,,0,54,54,54,1,55,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_20.jpeg,liked,3.602308302,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,209.6564,NAN,,NAN,1.67,4.33,,0,55,55,55,1,56,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_1.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,33.5689,NAN,,NAN,1.67,4.33,,0,56,56,56,1,57,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_3.jpeg,liked,3.799433026,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.4338,NAN,,NAN,1.67,4.33,,0,57,57,57,1,58,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_10.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.8739,NAN,,NAN,1.67,4.33,,0,58,58,58,1,59,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_6.jpeg,did not like,3.30081769,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,56,,,,,,space,1.4555,space,1.4173,0.02,2,0.7573,0,0,0,0,1,Relaxing beside the pool,Going to the pet store with my dog and walk her around the store,0.01,0.02,8.8,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,57,,,,,,,,,,0.02,1,0.9168,0,1,1,1,1,Watching movies at the cinema alone,Going to NFL games with my significant other,0.02,0.02,4.4,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,58,,,,,,,,,,0.02,2,0.8878,0,2,2,2,1,Relaxing beside the pool,Going out and try new restaurants with friends.,0.03,0.02,4.4,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,59,,,,,,,,,,0.02,2,1.947,0,3,3,3,1,Driving around town when the weather is nice,Going to the museum with my family,0.04,0.02,4.4,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,60,,,,,,,,,,0.05,1,1.0525,0,4,4,4,1,Doing the laundry,Going to the lake to relax with my good friends,0.05,0.02,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,1.8,4.2,,0,59,59,59,1,60,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_2.jpeg,did not like,1.661473164,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.0227,NAN,,NAN,1.8,4.2,,0,60,60,60,1,61,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_16.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.6216,NAN,,NAN,1.8,4.2,,0,61,61,61,1,62,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_11.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,3.4673,NAN,,NAN,1.8,4.2,,0,62,62,62,1,63,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_19.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.0202,NAN,,NAN,1.8,4.2,,0,63,63,63,1,64,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_12.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,61,,,,,,space,30.4316,space,1.01,0.01,1,1.0387,0,0,0,0,1,Practicing music in the house,Cooking new meals that my friends haven't tried before,0.01,0.03,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,62,,,,,,,,,,0.03,2,1.7306,0,1,1,1,1,Relaxing beside the pool,Drawing with my younger siblings,0.02,0.03,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,63,,,,,,,,,,0.03,1,1.4276,0,2,2,2,1,Watching movies at the cinema alone,Playing disc golf at the local park with my friends,0.03,0.03,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,64,,,,,,,,,,0.03,2,0.6971,0,3,3,3,1,Watching movies at the cinema alone,Cooking new meals that my friends haven't tried before,0.04,0.03,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,65,,,,,,,,,,0.05,1,5.369,0,4,4,4,1,Watching movies at the cinema alone,Going to the museum with my family,0.05,0.03,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,1.95,4.05,,0,64,64,64,1,65,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_17.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,2.3202,NAN,,NAN,1.95,4.05,,0,65,65,65,1,66,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_15.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,2.5785,NAN,,NAN,1.95,4.05,,0,66,66,66,1,67,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_24.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,32.0148,NAN,,NAN,1.95,4.05,,0,67,67,67,1,68,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_13.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.8833,NAN,,NAN,1.95,4.05,,0,68,68,68,1,69,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_4.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,66,,,,,,space,1.9911,space,0.8263,0.04,2,1.1438,0,0,0,0,1,Practicing music in the house,Going to concerts with other people,0.01,0.04,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,67,,,,,,,,,,0.02,1,0.7548,0,1,1,1,1,Going to the local parks for walks,Going to the museum with my family,0.02,0.04,8.8,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,68,,,,,,,,,,0.03,1,0.7763,0,2,2,2,1,Doing the laundry,Playing disc golf at the local park with my friends,0.03,0.04,4.4,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,69,,,,,,,,,,0.04,1,1.4592,0,3,3,3,1,Going to the local parks for walks,Drawing with my younger siblings,0.04,0.04,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,70,,,,,,,,,,0.04,2,1.6903,0,4,4,4,1,Cooking for myself,Cooking new meals that my friends haven't tried before,0.05,0.04,1.1,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,2.12,3.88,,0,69,69,69,1,70,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_5.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,6.2064,NAN,,NAN,2.12,3.88,,0,70,70,70,1,71,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_22.jpeg,liked,4.942172136,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.4486,NAN,,NAN,2.12,3.88,,0,71,71,71,1,72,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_9.jpeg,liked,2.50187214,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.3465,NAN,,NAN,2.12,3.88,,0,72,72,72,1,73,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_21.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.9841,NAN,,NAN,2.12,3.88,,0,73,73,73,1,74,Sam,Acc,Participant_Images/5c5c451500b69200011bb8bf/5c5c451500b69200011bb8bf_Images/5c5c451500b69200011bb8bf_Image_18.jpeg,liked,5.336503566,,,,,,,,,,,,,,,,,,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,71,,,,,,space,0.9975,space,6.174,0.05,2,0.8866,0,0,0,0,1,Watching movies at the cinema alone,Going out and try new restaurants with friends.,0.01,0.05,3.3,,
,,5c5c451500b69200011bb8bf,2024-04-15_13h39.50.249,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,72,,,,,,,,,,0.02,1,1.8423,0,1,1,1,1,Practicing music in the house,Going to the museum with my family,0.02,0.05,8.8,,
