endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,key_resp.rt,end_screen_keys.keys,end_screen_keys.rt
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.9878,NAN,,NAN,2.06,3.94,,0,71,71,71,1,72,Charlie,Rej,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_22.jpeg,did not like,2.50187214,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,4.8644,NAN,,NAN,2.06,3.94,,0,72,72,72,1,73,Charlie,Rej,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_6.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,12.205,NAN,,NAN,2.06,3.94,,0,73,73,73,1,74,Charlie,Rej,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_19.jpeg,did not like,5.336503566,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,71,,,,,,space,0.9498,space,0.6233,0.05,2,2.3493,0,0,0,0,1,Watch new anime with friends,Listen to music with my new Bose headphones under a blanket,0.01,0.05,3.3,0,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,72,,,,,,,,,,0.02,1,2.3797,0,1,1,1,1,Try new restaraunts that i've never been to in my area,Cook with loved ones,0.02,0.05,8.8,1,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,73,,,,,,,,,,0.03,1,1.648,0,2,2,2,1,Work out in my garage with music blasting in the background,Go on vacation with friends and or family,0.03,0.05,3.3,1,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,74,,,,,,,,,,0.04,1,1.5299,0,3,3,3,1,Drive around in the summer with the windows down listening to music,Go on hikes with friends,0.04,0.05,4.4,1,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,75,,,,,,,,,,0.05,1,3.1156,0,4,4,4,1,Play video games in my room on my pc that i built,Barbeque with friends and family in a park,0.05,0.05,3.3,1,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,2,,9,2.25,3.75,,0,74,74,74,1,75,Charlie,Rej,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_11.jpeg,liked,2.642157193,,,,,,,,,,,,,,,,,,,space,1.7167,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,space,11.0437,space,0.5025,NAN,,NAN,2.25,3.75,,0,75,75,75,1,76,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_5.jpeg,liked,4.456234322,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,3.1437,NAN,,NAN,2.25,3.75,,0,76,76,76,1,77,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_18.jpeg,liked,4.438512181,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.5344,NAN,,NAN,2.25,3.75,,0,77,77,77,1,78,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_3.jpeg,liked,2.682944783,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.6774,NAN,,NAN,2.25,3.75,,0,78,78,78,1,79,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_17.jpeg,liked,4.51984296,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,76,,,,,,space,1.988,space,0.9351,0.01,2,2.6029,0,0,0,0,1,Watch new anime with friends,Try new restaraunts that i've never been to in my area,0.01,0.01,1.1,0,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,77,,,,,,,,,,0.02,1,1.1403,0,1,1,1,1,Work out in my garage with music blasting in the background,Go to concerts with friends and family,0.02,0.01,8.8,1,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,78,,,,,,,,,,0.01,2,1.0713,0,2,2,2,1,Cook with loved ones,watch football all day on sunday during the football season and eating pizza,0.03,0.01,1.1,0,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,79,,,,,,,,,,0.01,2,0.9416,0,3,3,3,1,Go to concerts with friends and family,read books outside under our tree in the shade,0.04,0.01,1.1,0,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,80,,,,,,,,,,0.05,1,1.8137,0,4,4,4,1,Watch a movie in bed while its raining outside,Barbeque with friends and family in a park,0.05,0.01,4.4,1,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,2.35,3.65,,0,79,79,79,1,80,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_13.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,790.2485,NAN,,NAN,2.35,3.65,,0,80,80,80,1,81,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_23.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.1863,NAN,,NAN,2.35,3.65,,0,81,81,81,1,82,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_8.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.7283,NAN,,NAN,2.35,3.65,,0,82,82,82,1,83,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_2.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.6123,NAN,,NAN,2.35,3.65,,0,83,83,83,1,84,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_7.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,81,,,,,,space,1.2568,space,1.4573,0.01,1,1.9558,0,0,0,0,1,Play video games in my room on my pc that i built,Go on vacation with friends and or family,0.01,0.02,3.3,1,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,82,,,,,,,,,,0.02,1,2.3253,0,1,1,1,1,Drive around in the summer with the windows down listening to music,Watch sports with my friends or family,0.02,0.02,4.4,1,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,83,,,,,,,,,,0.03,1,2.1105,0,2,2,2,1,Watch a movie in bed while its raining outside,Try new bars with friends,0.03,0.02,1.1,1,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,84,,,,,,,,,,0.04,1,1.3127,0,3,3,3,1,Watch a movie in bed while its raining outside,Watch new anime with friends,0.04,0.02,3.3,1,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,85,,,,,,,,,,0.02,2,4.08,0,4,4,4,1,Go on vacation with friends and or family,Walk around in the park on a beautiful sunny day,0.05,0.02,3.3,0,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,2.47,3.53,,0,84,84,84,1,85,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_9.jpeg,liked,3.602308302,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.6703,NAN,,NAN,2.47,3.53,,0,85,85,85,1,86,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_10.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,6.257,NAN,,NAN,2.47,3.53,,0,86,86,86,1,87,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_25.jpeg,did not like,3.799433026,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.0672,NAN,,NAN,2.47,3.53,,0,87,87,87,1,88,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_12.jpeg,did not like,5.246980764,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.8603,NAN,,NAN,2.47,3.53,,0,88,88,88,1,89,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_24.jpeg,liked,3.30081769,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,86,,,,,,space,1.4687,space,6.3016,0.03,2,1.8564,0,0,0,0,1,Try new bars with friends,Listen to music with my new Bose headphones under a blanket,0.01,0.03,1.1,0,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,87,,,,,,,,,,0.03,2,3.5552,0,1,1,1,1,Try new restaurants with friends,Listen to music with my new Bose headphones under a blanket,0.02,0.03,4.4,0,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,88,,,,,,,,,,0.03,2,1.9122,0,2,2,2,1,Watch sports with my friends or family,Listen to music with my new Bose headphones under a blanket,0.03,0.03,1.1,0,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,89,,,,,,,,,,0.03,2,1.8964,0,3,3,3,1,Play games online with friends,Watch a movie in bed while its raining outside,0.04,0.03,3.3,0,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,90,,,,,,,,,,0.05,1,1.8834,0,4,4,4,1,Play video games in my room on my pc that i built,Play games online with friends,0.05,0.03,8.8,1,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,2.64,3.36,,0,89,89,89,1,90,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_14.jpeg,did not like,1.661473164,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.6545,NAN,,NAN,2.64,3.36,,0,90,90,90,1,91,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_16.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.1853,NAN,,NAN,2.64,3.36,,0,91,91,91,1,92,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_1.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,11.9303,NAN,,NAN,2.64,3.36,,0,92,92,92,1,93,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_21.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.1167,NAN,,NAN,2.64,3.36,,0,93,93,93,1,94,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_19.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,91,,,,,,space,3.5198,space,0.8218,0.01,1,1.6946,0,0,0,0,1,Play video games in my room on my pc that i built,Try new restaurants with friends,0.01,0.04,3.3,1,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,92,,,,,,,,,,0.02,1,2.7698,0,1,1,1,1,Drive around in the summer with the windows down listening to music,Go to concerts with friends and family,0.02,0.04,8.8,1,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,93,,,,,,,,,,0.04,2,2.0727,0,2,2,2,1,Go to concerts with friends and family,Watch a movie in bed while its raining outside,0.03,0.04,1.1,0,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,94,,,,,,,,,,0.04,1,3.4713,0,3,3,3,1,Walk around in the park on a beautiful sunny day,Play games online with friends,0.04,0.04,4.4,1,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,95,,,,,,,,,,0.05,1,2.4086,0,4,4,4,1,Walk around in the park on a beautiful sunny day,Watch sports with my friends or family,0.05,0.04,4.4,1,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,2.8,3.2,,0,94,94,94,1,95,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_11.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.6258,NAN,,NAN,2.8,3.2,,0,95,95,95,1,96,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_4.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.5385,NAN,,NAN,2.8,3.2,,0,96,96,96,1,97,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_20.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.6043,NAN,,NAN,2.8,3.2,,0,97,97,97,1,98,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_6.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.0675,NAN,,NAN,2.8,3.2,,0,98,98,98,1,99,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_22.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,96,,,,,,space,0.7039,space,0.5537,0.05,2,3.5048,0,0,0,0,1,Cook with loved ones,Play video games in my room on my pc that i built,0.01,0.05,3.3,0,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,97,,,,,,,,,,0.05,2,2.8182,0,1,1,1,1,Try new restaurants with friends,Try new restaraunts that i've never been to in my area,0.02,0.05,1.1,0,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,98,,,,,,,,,,0.05,2,2.888,0,2,2,2,1,Try new restaurants with friends,Walk around in the park on a beautiful sunny day,0.03,0.05,1.1,0,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,99,,,,,,,,,,0.05,2,2.3452,0,3,3,3,1,Try new restaurants with friends,read books outside under our tree in the shade,0.04,0.05,3.3,0,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,100,,,,,,,,,,0.05,2,2.3231,0,4,4,4,1,Go on hikes with friends,Try new restaraunts that i've never been to in my area,0.05,0.05,4.4,0,,,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,2,,9,3.05,2.95,,0,99,99,99,1,100,Alex,Acc,Participant_Images/6670297f1e47e468c3605ef4/6670297f1e47e468c3605ef4_Images/6670297f1e47e468c3605ef4_Image_15.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,,space,1.6889,,,
,,6670297f1e47e468c3605ef4,2024-07-22_11h50.17.054,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.5353
