endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,6.269,NAN,,NAN,1.44,4.56,,0,68,68,68,1,69,Alex,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_5.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,66,,,,,,space,6.9,space,0.502,0.01,1,1.374,0,0,0,0,1,play video games by myself,discuss business ideas with others,0.01,0.04,1.1,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,67,,,,,,,,,,0.02,1,2.329,0,1,1,1,1,scroll on social media by myself,play basketball with othersq,0.02,0.04,8.8,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,68,,,,,,,,,,0.03,1,3.709,0,2,2,2,1,trade stocks and crypto,play basketball with othersq,0.03,0.04,4.4,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,69,,,,,,,,,,0.04,2,2.696,0,3,3,3,1,practice basketball,discuss current events with others,0.04,0.04,1.1,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,70,,,,,,,,,,0.04,2,4.242,0,4,4,4,1,earn money,wrestle with others,0.05,0.04,1.1,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,NAN,,NAN,1.58,4.42,,0,69,69,69,1,70,Alex,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_19.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,5.493,NAN,,NAN,1.58,4.42,,0,70,70,70,1,71,Alex,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_7.jpeg,did not like,4.942172136,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,4.584,NAN,,NAN,1.58,4.42,,0,71,71,71,1,72,Alex,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_8.jpeg,did not like,2.50187214,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,2.494,NAN,,NAN,1.58,4.42,,0,72,72,72,1,73,Alex,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_1.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,14.111,NAN,,NAN,1.58,4.42,,0,73,73,73,1,74,Alex,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_9.jpeg,did not like,5.336503566,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,71,,,,,,space,10.039,space,2.803,0.01,1,1.161,0,0,0,0,1,trade stocks and crypto,discuss business ideas with others,0.01,0.05,3.3,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,72,,,,,,,,,,0.02,1,1.434,0,1,1,1,1,participate in a fantasy league of basketball,discuss current events with others,0.02,0.05,8.8,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,73,,,,,,,,,,0.03,1,2.042,0,2,2,2,1,scroll on social media by myself,eat with others,0.03,0.05,3.3,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,74,,,,,,,,,,0.04,1,3.192,0,3,3,3,1,practice basketball,wrestle with others,0.04,0.05,4.4,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,0,4,4,4,1,trade stocks and crypto,play with my little brothers,0.05,0.05,3.3,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,3,,9,1.68,4.32,,0,74,74,74,1,75,Alex,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_11.jpeg,did not like,2.642157193,,,,,,,,,,,,,,,,,,space,4.206,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,space,4.034,space,2.454,NAN,,NAN,1.68,4.32,,0,75,75,75,1,76,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_24.jpeg,did not like,4.456234322,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,4.738,NAN,,NAN,1.68,4.32,,0,76,76,76,1,77,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_15.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,5.441,NAN,,NAN,1.68,4.32,,0,77,77,77,1,78,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_1.jpeg,did not like,2.682944783,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,1.105,NAN,,NAN,1.68,4.32,,0,78,78,78,1,79,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_6.jpeg,did not like,4.51984296,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,76,,,,,,space,4.403,space,4.968,0.01,1,2.742,0,0,0,0,1,invest in clothes,talk with others,0.01,0.01,1.1,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,77,,,,,,,,,,0.01,2,1.255,0,1,1,1,1,participate in a fantasy league of basketball,talk with others,0.02,0.01,8.8,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,78,,,,,,,,,,0.01,2,0.903,0,2,2,2,1,invest in clothes,watch basketball with others,0.03,0.01,1.1,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,79,,,,,,,,,,0.01,2,1.002,0,3,3,3,1,earn money,play with my little brothers,0.04,0.01,1.1,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,80,,,,,,,,,,0.01,2,3.704,0,4,4,4,1,invest in clothes,wrestle with others,0.05,0.01,4.4,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,NAN,,NAN,1.73,4.27,,0,79,79,79,1,80,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_3.jpeg,liked,3.195382774,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,2.916,NAN,,NAN,1.73,4.27,,0,80,80,80,1,81,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_8.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,0.733,NAN,,NAN,1.73,4.27,,0,81,81,81,1,82,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_4.jpeg,did not like,4.312468682,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,2.309,NAN,,NAN,1.73,4.27,,0,82,82,82,1,83,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_17.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,0.496,NAN,,NAN,1.73,4.27,,0,83,83,83,1,84,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_9.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,81,,,,,,space,0.985,space,1.291,0.01,1,1.43,0,0,0,0,1,play video games by myself,watch videos with others,0.01,0.02,3.3,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,82,,,,,,,,,,0.02,1,1.29,0,1,1,1,1,earn money,eat with others,0.02,0.02,4.4,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,83,,,,,,,,,,0.02,2,1.395,0,2,2,2,1,earn money,run with others,0.03,0.02,1.1,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,84,,,,,,,,,,0.02,2,1.34,0,3,3,3,1,earn money,discuss current events with others,0.04,0.02,3.3,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,85,,,,,,,,,,0.02,2,2.078,0,4,4,4,1,trade stocks and crypto,watch basketball with others,0.05,0.02,3.3,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,NAN,,NAN,1.82,4.18,,0,84,84,84,1,85,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_12.jpeg,did not like,3.602308302,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,0.725,NAN,,NAN,1.82,4.18,,0,85,85,85,1,86,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_10.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,2.229,NAN,,NAN,1.82,4.18,,0,86,86,86,1,87,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_13.jpeg,did not like,3.799433026,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,1.186,NAN,,NAN,1.82,4.18,,0,87,87,87,1,88,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_25.jpeg,did not like,5.246980764,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,3.492,NAN,,NAN,1.82,4.18,,0,88,88,88,1,89,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_22.jpeg,did not like,3.30081769,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,86,,,,,,space,1.099,space,1.576,0.01,1,1.4,0,0,0,0,1,participate in a fantasy league of football,watch videos with others,0.01,0.03,1.1,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,87,,,,,,,,,,0.02,1,1.212,0,1,1,1,1,watch basketball,watch basketball with others,0.02,0.03,4.4,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,88,,,,,,,,,,0.03,2,4.749,0,2,2,2,1,watch basketball,run with others,0.03,0.03,1.1,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,89,,,,,,,,,,0.03,2,4.261,0,3,3,3,1,earn money,watch videos with others,0.04,0.03,3.3,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,90,,,,,,,,,,0.03,2,9.076,0,4,4,4,1,read online,run with others,0.05,0.03,8.8,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,NAN,,NAN,1.94,4.06,,0,89,89,89,1,90,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_14.jpeg,did not like,1.661473164,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,0.921,NAN,,NAN,1.94,4.06,,0,90,90,90,1,91,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_23.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,0.377,NAN,,NAN,1.94,4.06,,0,91,91,91,1,92,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_2.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,0.407,NAN,,NAN,1.94,4.06,,0,92,92,92,1,93,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_21.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,1.754,NAN,,NAN,1.94,4.06,,0,93,93,93,1,94,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_7.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,91,,,,,,space,3.134,space,2.218,0.01,1,1.152,0,0,0,0,1,participate in a fantasy league of basketball,eat with others,0.01,0.04,3.3,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,92,,,,,,,,,,0.04,2,1.141,0,1,1,1,1,participate in a fantasy league of basketball,play with my little brothers,0.02,0.04,8.8,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,93,,,,,,,,,,0.03,1,2.49,0,2,2,2,1,earn money,watch basketball with others,0.03,0.04,1.1,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,94,,,,,,,,,,0.04,1,4.627,0,3,3,3,1,earn money,talk with others,0.04,0.04,4.4,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,95,,,,,,,,,,0.04,2,1.844,0,4,4,4,1,participate in a fantasy league of football,watch basketball with others,0.05,0.04,4.4,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,NAN,,NAN,2.1,3.9,,0,94,94,94,1,95,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_5.jpeg,did not like,2.455989137,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,3.905,NAN,,NAN,2.1,3.9,,0,95,95,95,1,96,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_11.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,4.101,NAN,,NAN,2.1,3.9,,0,96,96,96,1,97,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_18.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,3.021,NAN,,NAN,2.1,3.9,,0,97,97,97,1,98,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_20.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,1.837,NAN,,NAN,2.1,3.9,,0,98,98,98,1,99,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_16.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,96,,,,,,space,2.96,space,0.352,0.05,2,0.868,0,0,0,0,1,watch basketball,eat with others,0.01,0.05,3.3,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,97,,,,,,,,,,0.02,1,1.823,0,1,1,1,1,participate in a fantasy league of football,play with my little brothers,0.02,0.05,1.1,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,98,,,,,,,,,,0.03,1,1.009,0,2,2,2,1,read online,talk with others,0.03,0.05,1.1,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,99,,,,,,,,,,0.04,1,0.856,0,3,3,3,1,practice basketball,eat with others,0.04,0.05,3.3,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,100,,,,,,,,,,0.05,1,1.963,0,4,4,4,1,play video games by myself,wrestle with others,0.05,0.05,4.4,,,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,2,,9,2.29,3.71,,0,99,99,99,1,100,Charlie,Rej,Participant_Images/65412ca42e0e2fbb27b8a7b2/65412ca42e0e2fbb27b8a7b2_Images/65412ca42e0e2fbb27b8a7b2_Image_19.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,,space,0.802,,
,,65412ca42e0e2fbb27b8a7b2,2024-07-05_10h42.04.662,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.088
