endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,Resume_keys.keys,Resume_keys.rt
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.1075,NAN,,NAN,2.23,3.77,,0,70,70,70,1,71,Riley,Rej,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_11.jpeg,did not like,4.942172136,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,2.8186,NAN,,NAN,2.23,3.77,,0,71,71,71,1,72,Riley,Rej,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_18.jpeg,did not like,2.50187214,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.5664,NAN,,NAN,2.23,3.77,,0,72,72,72,1,73,Riley,Rej,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_10.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6165,NAN,,NAN,2.23,3.77,,0,73,73,73,1,74,Riley,Rej,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_14.jpeg,did not like,5.336503566,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,71,,,,,,space,1.009,space,0.4189,0.01,1,1.6319,0,0,0,0,1,Having mini concerts and singing as loud as i can on solo trips in the car,Fishing with my family,0.01,0.05,3.3,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,72,,,,,,,,,,0.02,1,0.662,0,1,1,1,1,Taking time to learn new crochet stitches or make something,Going to my sister's house and spending time with my niece,0.02,0.05,8.8,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,73,,,,,,,,,,0.03,1,1.2016,0,2,2,2,1,Sitting on the couch and watching every single dateline episode,Going to my sister's house and spending time with my niece,0.03,0.05,3.3,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,74,,,,,,,,,,0.04,1,0.8583,0,3,3,3,1,Combing through the rocks and shells on the beach for hours,Going to the zoo with my toddler and watching the animals,0.04,0.05,4.4,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,75,,,,,,,,,,0.05,1,0.8708,0,4,4,4,1,Trying new coffee places around town and see what the atmosphere is like,Fishing with my family,0.05,0.05,3.3,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,1,,8,2.38,3.62,,0,74,74,74,1,75,Riley,Rej,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_9.jpeg,did not like,2.642157193,,,,,,,,,,,,,,,,,,space,0.9347
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,space,0.9514,space,0.7017,NAN,,NAN,2.38,3.62,,0,75,75,75,1,76,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_19.jpeg,liked,4.456234322,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.8226,NAN,,NAN,2.38,3.62,,0,76,76,76,1,77,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_23.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.0759,NAN,,NAN,2.38,3.62,,0,77,77,77,1,78,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_11.jpeg,liked,2.682944783,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.5838,NAN,,NAN,2.38,3.62,,0,78,78,78,1,79,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_16.jpeg,did not like,4.51984296,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,76,,,,,,space,1.5385,space,0.8699,0.01,1,1.1678,0,0,0,0,1,Combing through the rocks and shells on the beach for hours,Snuggling up with my husband kiddo and dogs and watching movies,0.01,0.01,1.1,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,77,,,,,,,,,,0.02,1,0.715,0,1,1,1,1,Combing through the rocks and shells on the beach for hours,Taking the dogs for a walk with my husband,0.02,0.01,8.8,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,78,,,,,,,,,,0.01,2,2.5948,0,2,2,2,1,Combing through the rocks and shells on the beach for hours,Looking through the MLS at houses for fun with my husband,0.03,0.01,1.1,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,79,,,,,,,,,,0.04,1,1.9279,0,3,3,3,1,Listening to storms by a window,Going to the beach with my family,0.04,0.01,1.1,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,80,,,,,,,,,,0.01,2,3.1876,0,4,4,4,1,Trying new coffee places around town and see what the atmosphere is like,Going to my sister's house and spending time with my niece,0.05,0.01,4.4,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,2.47,3.53,,0,79,79,79,1,80,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_8.jpeg,liked,3.195382774,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.1987,NAN,,NAN,2.47,3.53,,0,80,80,80,1,81,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_3.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.2266,NAN,,NAN,2.47,3.53,,0,81,81,81,1,82,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_9.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.4364,NAN,,NAN,2.47,3.53,,0,82,82,82,1,83,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_18.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6008,NAN,,NAN,2.47,3.53,,0,83,83,83,1,84,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_21.jpeg,did not like,2.7105123,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,81,,,,,,space,0.964,space,0.8138,0.02,2,1.9825,0,0,0,0,1,Sitting on the couch and watching every single dateline episode,Looking through the MLS at houses for fun with my husband,0.01,0.02,3.3,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,82,,,,,,,,,,0.02,1,1.618,0,1,1,1,1,Listening to storms by a window,Monthly lunches with my best friends,0.02,0.02,4.4,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,0,2,2,2,1,Sitting on the couch and watching every single dateline episode,Monthly lunches with my best friends,0.03,0.02,1.1,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,84,,,,,,,,,,0.04,1,1.5353,0,3,3,3,1,Playing fetch with the dogs or playing in the dirt in our backyard,Snuggling up with my husband kiddo and dogs and watching movies,0.04,0.02,3.3,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,85,,,,,,,,,,0.05,1,1.1176,0,4,4,4,1,Having mini concerts and singing as loud as i can on solo trips in the car,Going to the zoo with my toddler and watching the animals,0.05,0.02,3.3,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,2.6,3.4,,0,84,84,84,1,85,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_10.jpeg,liked,3.602308302,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.8853,NAN,,NAN,2.6,3.4,,0,85,85,85,1,86,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_2.jpeg,did not like,4.106391878,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.8941,NAN,,NAN,2.6,3.4,,0,86,86,86,1,87,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_1.jpeg,did not like,3.799433026,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6352,NAN,,NAN,2.6,3.4,,0,87,87,87,1,88,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_5.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.9831,NAN,,NAN,2.6,3.4,,0,88,88,88,1,89,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_12.jpeg,liked,3.30081769,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,86,,,,,,space,1.1684,space,0.5166,0.01,1,1.2335,0,0,0,0,1,Going to  my favorite farmer's market in my favorite town on summer saturday morning,Going to the zoo with my toddler and watching the animals,0.01,0.03,1.1,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,87,,,,,,,,,,0.02,1,0.9566,0,1,1,1,1,Sitting on the couch and watching every single dateline episode,Taking a day off work and heading downtown to spend a day with my husband,0.02,0.03,4.4,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,88,,,,,,,,,,0.03,1,0.6184,0,2,2,2,1,Combing through the rocks and shells on the beach for hours,Monthly lunches with my best friends,0.03,0.03,1.1,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,89,,,,,,,,,,0.04,1,0.7814,0,3,3,3,1,Having mini concerts and singing as loud as i can on solo trips in the car,Monthly lunches with my best friends,0.04,0.03,3.3,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,90,,,,,,,,,,0.05,1,0.7318,0,4,4,4,1,Taking time to learn new crochet stitches or make something,Getting tattoos with others such as my husband or my besties,0.05,0.03,8.8,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,2.75,3.25,,0,89,89,89,1,90,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_20.jpeg,liked,1.661473164,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.259,NAN,,NAN,2.75,3.25,,0,90,90,90,1,91,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_4.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.1495,NAN,,NAN,2.75,3.25,,0,91,91,91,1,92,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_25.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.8668,NAN,,NAN,2.75,3.25,,0,92,92,92,1,93,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_24.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,2.5491,NAN,,NAN,2.75,3.25,,0,93,93,93,1,94,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_6.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,91,,,,,,space,0.9142,space,0.657,0.04,2,2.0654,0,0,0,0,1,Taking time to learn new crochet stitches or make something,Monthly lunches with my best friends,0.01,0.04,3.3,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,92,,,,,,,,,,0.02,1,1.3364,0,1,1,1,1,Lounging around and reading a good book on the beach,Fishing with my family,0.02,0.04,8.8,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,93,,,,,,,,,,0.03,1,0.6683,0,2,2,2,1,Listening to storms by a window,Going to the zoo with my toddler and watching the animals,0.03,0.04,1.1,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,94,,,,,,,,,,0.04,2,2.0567,0,3,3,3,1,Having mini concerts and singing as loud as i can on solo trips in the car,Taking the dogs for a walk with my husband,0.04,0.04,4.4,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,95,,,,,,,,,,0.05,1,1.7021,0,4,4,4,1,Trying new coffee places around town and see what the atmosphere is like,Monthly lunches with my best friends,0.05,0.04,4.4,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,2.93,3.07,,0,94,94,94,1,95,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_17.jpeg,did not like,2.455989137,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6499,NAN,,NAN,2.93,3.07,,0,95,95,95,1,96,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_13.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.0106,NAN,,NAN,2.93,3.07,,0,96,96,96,1,97,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_22.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.8812,NAN,,NAN,2.93,3.07,,0,97,97,97,1,98,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_15.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6708,NAN,,NAN,2.93,3.07,,0,98,98,98,1,99,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_7.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,96,,,,,,space,0.9226,space,0.5506,0.01,1,0.3379,0,0,0,0,1,Staying away at night and enjoying the quiet,Taking a day off work and heading downtown to spend a day with my husband,0.01,0.05,3.3,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,97,,,,,,,,,,0.02,1,2.7368,0,1,1,1,1,Lounging around and reading a good book on the beach,Going to my sister's house and spending time with my niece,0.02,0.05,1.1,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,98,,,,,,,,,,0.03,1,1.1938,0,2,2,2,1,Playing fetch with the dogs or playing in the dirt in our backyard,Going to my sister's house and spending time with my niece,0.03,0.05,1.1,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,99,,,,,,,,,,0.04,1,2.5022,0,3,3,3,1,Going to  my favorite farmer's market in my favorite town on summer saturday morning,Taking a day off work and heading downtown to spend a day with my husband,0.04,0.05,3.3,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,100,,,,,,,,,,0.05,1,0.8479,0,4,4,4,1,Lounging around and reading a good book on the beach,Taking a day off work and heading downtown to spend a day with my husband,0.05,0.05,4.4,,
,,63d432e27555fb4b5785cfcd,2024-04-13_08h54.22.699,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,2,,8,3.08,2.92,,0,99,99,99,1,100,Sam,Acc,Participant_Images/63d432e27555fb4b5785cfcd/63d432e27555fb4b5785cfcd_Images/63d432e27555fb4b5785cfcd_Image_14.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,,space,0.9018
