endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,key_resp.rt,end_screen_keys.keys,end_screen_keys.rt
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,12.2276,NAN,,NAN,1.77,4.23,,0,60,60,60,1,61,Sam,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_2.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.3944,NAN,,NAN,1.77,4.23,,0,61,61,61,1,62,Sam,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_13.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.1255,NAN,,NAN,1.77,4.23,,0,62,62,62,1,63,Sam,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_24.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.1276,NAN,,NAN,1.77,4.23,,0,63,63,63,1,64,Sam,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_18.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,61,,,,,,space,0.3315,space,0.4588,0.03,2,1.2459,0,0,0,0,1,Cook a delicious meal for dinner,Drink a fun cocktail together with my parents,0.01,0.03,3.3,1,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,62,,,,,,,,,,0.02,1,0.5496,0,1,1,1,1,Start a new reality tv show,Go on a walk with my best friend,0.02,0.03,3.3,1,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,63,,,,,,,,,,0.03,2,2.2676,0,2,2,2,1,Try a new restaurant with my friends,Shop online on my laptop,0.03,0.03,3.3,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,64,,,,,,,,,,0.04,1,0.5227,0,3,3,3,1,Go on a walk with my best friend,Drink a nice bottle of wine while watching a show,0.04,0.03,1.1,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,65,,,,,,,,,,0.05,1,0.2513,0,4,4,4,1,Talk on the phone and catch up with friends,Listen to my favorite music on my record player,0.05,0.03,1.1,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,NAN,,NAN,1.94,4.06,,0,64,64,64,1,65,Sam,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_25.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,4.1156,NAN,,NAN,1.94,4.06,,0,65,65,65,1,66,Sam,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_10.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.05,NAN,,NAN,1.94,4.06,,0,66,66,66,1,67,Sam,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_16.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.2037,NAN,,NAN,1.94,4.06,,0,67,67,67,1,68,Sam,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_15.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.0512,NAN,,NAN,1.94,4.06,,0,68,68,68,1,69,Sam,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_12.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,66,,,,,,space,0.2064,space,1.2856,0.04,2,7.8378,0,0,0,0,1,Read a book in the park,Try a new restaurant with my friends,0.01,0.04,1.1,1,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,67,,,,,,,,,,0.02,1,0.1511,0,1,1,1,1,Sit and chat at a coffee shop with my best friend,Go on a long walk,0.02,0.04,8.8,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,68,,,,,,,,,,0.04,2,0.0563,0,2,2,2,1,Go on a long walk,Read our books in bed with my boyfriend,0.03,0.04,4.4,1,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,69,,,,,,,,,,0.04,1,0.4893,0,3,3,3,1,Watch our favorite tv show with my boyfiend,Start a new reality tv show,0.04,0.04,1.1,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,70,,,,,,,,,,0.05,1,0.0944,0,4,4,4,1,Watch our favorite tv show with my boyfiend,Cook a delicious meal for dinner,0.05,0.04,1.1,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,NAN,,NAN,2.13,3.87,,0,69,69,69,1,70,Sam,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_3.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,1.2093,NAN,,NAN,2.13,3.87,,0,70,70,70,1,71,Sam,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_11.jpeg,liked,4.942172136,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,2.1857,NAN,,NAN,2.13,3.87,,0,71,71,71,1,72,Sam,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_4.jpeg,liked,2.50187214,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,3.3427,NAN,,NAN,2.13,3.87,,0,72,72,72,1,73,Sam,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_20.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,1.3609,NAN,,NAN,2.13,3.87,,0,73,73,73,1,74,Sam,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_19.jpeg,liked,5.336503566,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,71,,,,,,space,3.5147,space,0.675,0.01,1,0.2508,0,0,0,0,1,Go on a long walk,Watch our favorite tv show with my boyfiend,0.01,0.05,3.3,1,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,72,,,,,,,,,,0.02,1,0.2009,0,1,1,1,1,Bake a new dessert for the first time,Travel to a new place with my boyfriend,0.02,0.05,8.8,1,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,73,,,,,,,,,,0.05,2,0.0081,0,2,2,2,1,Scroll on my phone in bed,Talk on the phone and catch up with friends,0.03,0.05,3.3,1,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,74,,,,,,,,,,0.05,2,0.4025,0,3,3,3,1,Talk on the phone and catch up with friends,Read a book in the park,0.04,0.05,4.4,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,75,,,,,,,,,,0.05,2,6.6232,0,4,4,4,1,Cook a new recipe with my mom,Needlepoint a canvas on a rainy day,0.05,0.05,3.3,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,5,,6,2.31,3.69,,0,74,74,74,1,75,Sam,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_7.jpeg,liked,2.642157193,,,,,,,,,,,,,,,,,,,space,0.6763,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,space,12.461,space,2.6308,NAN,,NAN,2.31,3.69,,0,75,75,75,1,76,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_9.jpeg,liked,4.456234322,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,2.3447,NAN,,NAN,2.31,3.69,,0,76,76,76,1,77,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_25.jpeg,liked,4.438512181,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,1.9325,NAN,,NAN,2.31,3.69,,0,77,77,77,1,78,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_16.jpeg,liked,2.682944783,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.5497,NAN,,NAN,2.31,3.69,,0,78,78,78,1,79,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_1.jpeg,liked,4.51984296,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,76,,,,,,space,0.4081,space,0.8091,0.01,1,0.0005,0,0,0,0,1,Travel to a new place with my boyfriend,Read a book in the park,0.01,0.01,1.1,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,77,,,,,,,,,,0.02,1,0.3078,0,1,1,1,1,Try a new restaurant with my friends,Listen to my favorite music on my record player,0.02,0.01,8.8,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,78,,,,,,,,,,0.01,2,0.0937,0,2,2,2,1,Travel to a new place with my boyfriend,Shop online on my laptop,0.03,0.01,1.1,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,79,,,,,,,,,,0.04,1,1.3903,0,3,3,3,1,Cook a new recipe with my mom,Go on a long walk,0.04,0.01,1.1,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,80,,,,,,,,,,0.05,1,0.8952,0,4,4,4,1,Go on a walk with my best friend,Read a book in the park,0.05,0.01,4.4,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,NAN,,NAN,2.44,3.56,,0,79,79,79,1,80,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_19.jpeg,liked,3.195382774,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.6491,NAN,,NAN,2.44,3.56,,0,80,80,80,1,81,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_13.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,1.0459,NAN,,NAN,2.44,3.56,,0,81,81,81,1,82,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_11.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.2764,NAN,,NAN,2.44,3.56,,0,82,82,82,1,83,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_14.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.243,NAN,,NAN,2.44,3.56,,0,83,83,83,1,84,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_24.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,81,,,,,,space,3.4197,space,2.3601,0.01,1,0.0425,0,0,0,0,1,Sit and chat at a coffee shop with my best friend,Listen to my favorite music on my record player,0.01,0.02,3.3,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,82,,,,,,,,,,0.02,1,0.5763,0,1,1,1,1,Try a new restaurant with my friends,Go on a long walk,0.02,0.02,4.4,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,83,,,,,,,,,,0.02,2,1.435,0,2,2,2,1,Travel to a new place with my boyfriend,Cook a delicious meal for dinner,0.03,0.02,1.1,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,84,,,,,,,,,,0.04,1,0.4418,0,3,3,3,1,Go on a walk with my best friend,Cook a delicious meal for dinner,0.04,0.02,3.3,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,85,,,,,,,,,,0.05,1,1.0477,0,4,4,4,1,Sit and chat at a coffee shop with my best friend,Start a new reality tv show,0.05,0.02,3.3,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,NAN,,NAN,2.58,3.42,,0,84,84,84,1,85,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_18.jpeg,did not like,3.602308302,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.8338,NAN,,NAN,2.58,3.42,,0,85,85,85,1,86,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_17.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.129,NAN,,NAN,2.58,3.42,,0,86,86,86,1,87,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_10.jpeg,liked,3.799433026,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.4162,NAN,,NAN,2.58,3.42,,0,87,87,87,1,88,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_4.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.5006,NAN,,NAN,2.58,3.42,,0,88,88,88,1,89,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_15.jpeg,liked,3.30081769,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,86,,,,,,space,0.1528,space,0.6321,0.03,2,0.4034,0,0,0,0,1,Shop online on my laptop,Drink a fun cocktail together with my parents,0.01,0.03,1.1,1,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,87,,,,,,,,,,0.03,2,0.0783,0,1,1,1,1,Drink a nice bottle of wine while watching a show,Try a new restaurant with my friends,0.02,0.03,4.4,1,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,88,,,,,,,,,,0.03,2,0.0554,0,2,2,2,1,Needlepoint a canvas on a rainy day,Sit and chat at a coffee shop with my best friend,0.03,0.03,1.1,1,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,89,,,,,,,,,,0.03,2,0.0088,0,3,3,3,1,Start a new reality tv show,Talk on the phone and catch up with friends,0.04,0.03,3.3,1,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,90,,,,,,,,,,0.05,1,0.0154,0,4,4,4,1,Read our books in bed with my boyfriend,Start a new reality tv show,0.05,0.03,8.8,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,NAN,,NAN,2.75,3.25,,0,89,89,89,1,90,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_23.jpeg,liked,1.661473164,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.1934,NAN,,NAN,2.75,3.25,,0,90,90,90,1,91,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_22.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.4677,NAN,,NAN,2.75,3.25,,0,91,91,91,1,92,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_6.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.4048,NAN,,NAN,2.75,3.25,,0,92,92,92,1,93,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_5.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,space,0.1429,NAN,,NAN,2.75,3.25,,0,93,93,93,1,94,Riley,Acc,Participant_Images/60fdc3ada5f9d93d7976cc0c/60fdc3ada5f9d93d7976cc0c_Images/60fdc3ada5f9d93d7976cc0c_Image_3.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,91,,,,,,space,0.5518,space,0.47,0.04,2,0.4541,0,0,0,0,1,Listen to my favorite music on my record player,Cook a new recipe with my mom,0.01,0.04,3.3,1,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,92,,,,,,,,,,0.02,1,0.2473,0,1,1,1,1,Play a board game with my family,Scroll on my phone in bed,0.02,0.04,8.8,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,93,,,,,,,,,,0.03,1,0.0005,0,2,2,2,1,Play a board game with my family,Needlepoint a canvas on a rainy day,0.03,0.04,1.1,0,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,94,,,,,,,,,,0.04,2,0.0004,0,3,3,3,1,Read a book in the park,Cook a new recipe with my mom,0.04,0.04,4.4,1,,,,,
,,60fdc3ada5f9d93d7976cc0c,2024-09-13_12h44.36.877,WTP_SM_Choice,2022.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,95,,,,,,,,,,0.04,2,0.2328,0,4,4,4,1,Try a new restaurant with my friends,Needlepoint a canvas on a rainy day,0.05,0.04,4.4,0,,,,,
