endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.4189,NAN,,NAN,0.73,5.27,,0,36,36,36,1,37,Sam,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_21.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5139,NAN,,NAN,0.73,5.27,,0,37,37,37,1,38,Sam,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_14.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.768,NAN,,NAN,0.73,5.27,,0,38,38,38,1,39,Sam,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_15.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,36,,,,,,space,1.3202,space,0.8098,0.01,1,0.9257,0,0,0,0,1,exercise,play video games online with my partner and friends,0.01,0.03,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,37,,,,,,,,,,0.02,1,0.9443,0,1,1,1,1,read,talk with my friends online,0.02,0.03,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,38,,,,,,,,,,0.03,1,1.2244,0,2,2,2,1,play video games,talk with my friends online,0.03,0.03,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,39,,,,,,,,,,0.03,2,1.1788,0,3,3,3,1,watch movies or TV,work on college group projects,0.04,0.03,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,40,,,,,,,,,,0.03,2,1.0319,0,4,4,4,1,exercise,go to festivals like pride,0.05,0.03,4.4,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,NAN,,NAN,0.85,5.15,,0,39,39,39,1,40,Sam,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_7.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,1.024,NAN,,NAN,0.85,5.15,,0,40,40,40,1,41,Sam,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_5.jpeg,liked,4.942172136,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.9356,NAN,,NAN,0.85,5.15,,0,41,41,41,1,42,Sam,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_4.jpeg,liked,2.50187214,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5348,NAN,,NAN,0.85,5.15,,0,42,42,42,1,43,Sam,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_24.jpeg,liked,2.071164779,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5847,NAN,,NAN,0.85,5.15,,0,43,43,43,1,44,Sam,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_25.jpeg,did not like,5.336503566,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,41,,,,,,space,1.5957,space,0.7687,0.01,1,0.8532,0,0,0,0,1,cook,go to the movies,0.01,0.04,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,42,,,,,,,,,,0.02,1,0.9311,0,1,1,1,1,learn french,spend time with my partner,0.02,0.04,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,43,,,,,,,,,,0.03,1,0.851,0,2,2,2,1,exercise,go to the movies,0.03,0.04,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,44,,,,,,,,,,0.04,2,1.265,0,3,3,3,1,learn french,go to the movies,0.04,0.04,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,45,,,,,,,,,,0.04,2,1.0489,0,4,4,4,1,exercise,spent time with my family,0.05,0.04,4.4,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,NAN,,NAN,0.99,5.01,,0,44,44,44,1,45,Sam,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_11.jpeg,did not like,2.642157193,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5197,NAN,,NAN,0.99,5.01,,0,45,45,45,1,46,Sam,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_2.jpeg,liked,4.456234322,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.3944,NAN,,NAN,0.99,5.01,,0,46,46,46,1,47,Sam,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_16.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.6377,NAN,,NAN,0.99,5.01,,0,47,47,47,1,48,Sam,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_1.jpeg,did not like,2.682944783,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.4685,NAN,,NAN,0.99,5.01,,0,48,48,48,1,49,Sam,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_3.jpeg,did not like,4.51984296,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,46,,,,,,space,1.9154,space,0.6574,0.01,1,1.0487,0,0,0,0,1,play video games,go out to eat with family,0.01,0.05,8.8,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,47,,,,,,,,,,0.02,1,0.858,0,1,1,1,1,do bead art,go to the movies,0.02,0.05,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,48,,,,,,,,,,0.03,1,0.9596,0,2,2,2,1,read,go out to eat with family,0.03,0.05,4.4,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,49,,,,,,,,,,0.04,1,0.9317,0,3,3,3,1,go for a walk,go to the movies,0.04,0.05,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,50,,,,,,,,,,0.05,2,1.0686,0,4,4,4,1,go for a walk,spend time with my partner,0.05,0.05,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,4,,8,1.14,4.86,,0,49,49,49,1,50,Sam,Acc,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_20.jpeg,liked,3.195382774,,,,,,,,,,,,,,,,,,space,1.1525,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,space,1.8781,space,0.4034,NAN,,NAN,1.14,4.86,,0,50,50,50,1,51,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_3.jpeg,did not like,1.779333479,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5532,NAN,,NAN,1.14,4.86,,0,51,51,51,1,52,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_6.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5582,NAN,,NAN,1.14,4.86,,0,52,52,52,1,53,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_2.jpeg,did not like,4.940433059,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5827,NAN,,NAN,1.14,4.86,,0,53,53,53,1,54,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_22.jpeg,did not like,2.7105123,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,51,,,,,,space,1.1785,space,0.5858,0.01,1,0.9638,0,0,0,0,1,browse the internet,create art and get live feedback from my partner,0.01,0.01,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,52,,,,,,,,,,0.02,1,0.9895,0,1,1,1,1,browse the internet,work on college group projects,0.02,0.01,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,53,,,,,,,,,,0.01,2,0.7448,0,2,2,2,1,browse the internet,spend time with my partner,0.03,0.01,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,54,,,,,,,,,,0.01,2,1.4643,0,3,3,3,1,learn french,create art and get live feedback from my partner,0.04,0.01,4.4,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,55,,,,,,,,,,0.01,2,0.9132,0,4,4,4,1,exercise,go out to eat with family,0.05,0.01,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,NAN,,NAN,1.2,4.8,,0,54,54,54,1,55,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_9.jpeg,did not like,3.602308302,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.3848,NAN,,NAN,1.2,4.8,,0,55,55,55,1,56,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_14.jpeg,did not like,4.106391878,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.6539,NAN,,NAN,1.2,4.8,,0,56,56,56,1,57,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_1.jpeg,did not like,3.799433026,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.4519,NAN,,NAN,1.2,4.8,,0,57,57,57,1,58,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_10.jpeg,did not like,5.246980764,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5518,NAN,,NAN,1.2,4.8,,0,58,58,58,1,59,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_25.jpeg,did not like,3.30081769,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,56,,,,,,space,0.9714,space,0.5886,0.01,1,0.8676,0,0,0,0,1,listen to music,spend time with my partner,0.01,0.02,8.8,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,57,,,,,,,,,,0.02,2,1.0306,0,1,1,1,1,listen to music,play video games online with my partner and friends,0.02,0.02,4.4,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,58,,,,,,,,,,0.02,2,1.0644,0,2,2,2,1,do bead art,play video games online with my partner and friends,0.03,0.02,4.4,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,59,,,,,,,,,,0.02,2,1.0812,0,3,3,3,1,watch movies or TV,go out to eat with family,0.04,0.02,4.4,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,60,,,,,,,,,,0.02,2,0.8757,0,4,4,4,1,watch movies or TV,create art and get live feedback from my partner,0.05,0.02,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,NAN,,NAN,1.29,4.71,,0,59,59,59,1,60,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_24.jpeg,did not like,1.661473164,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,1.0962,NAN,,NAN,1.29,4.71,,0,60,60,60,1,61,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_17.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.9523,NAN,,NAN,1.29,4.71,,0,61,61,61,1,62,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_11.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,1.3024,NAN,,NAN,1.29,4.71,,0,62,62,62,1,63,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_13.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,2.8392,NAN,,NAN,1.29,4.71,,0,63,63,63,1,64,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_7.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,61,,,,,,space,0.7828,space,0.9522,0.01,1,1.0719,0,0,0,0,1,watch movies or TV,go to festivals like pride,0.01,0.03,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,62,,,,,,,,,,0.02,1,1.0147,0,1,1,1,1,learn french,go visit my extended family,0.02,0.03,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,63,,,,,,,,,,0.03,2,1.4858,0,2,2,2,1,cook,work on college group projects,0.03,0.03,3.3,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,64,,,,,,,,,,0.03,2,0.9511,0,3,3,3,1,go for a walk,spent time with my family,0.04,0.03,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,65,,,,,,,,,,0.03,2,1.0222,0,4,4,4,1,listen to music,go to festivals like pride,0.05,0.03,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,NAN,,NAN,1.41,4.59,,0,64,64,64,1,65,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_5.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.741,NAN,,NAN,1.41,4.59,,0,65,65,65,1,66,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_18.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5514,NAN,,NAN,1.41,4.59,,0,66,66,66,1,67,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_4.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.9905,NAN,,NAN,1.41,4.59,,0,67,67,67,1,68,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_23.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.6844,NAN,,NAN,1.41,4.59,,0,68,68,68,1,69,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_19.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,66,,,,,,space,0.6728,space,0.5127,0.01,1,0.9011,0,0,0,0,1,do bead art,go visit my extended family,0.01,0.04,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,67,,,,,,,,,,0.02,1,0.9661,0,1,1,1,1,read,go to the movies,0.02,0.04,8.8,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,68,,,,,,,,,,0.03,1,1.248,0,2,2,2,1,listen to music,go visit my extended family,0.03,0.04,4.4,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,69,,,,,,,,,,0.04,1,1.3358,0,3,3,3,1,go for a walk,create art and get live feedback from my partner,0.04,0.04,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,70,,,,,,,,,,0.04,2,1.4704,0,4,4,4,1,do bead art,spend time with my partner,0.05,0.04,1.1,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,NAN,,NAN,1.55,4.45,,0,69,69,69,1,70,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_16.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,1.2101,NAN,,NAN,1.55,4.45,,0,70,70,70,1,71,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_12.jpeg,liked,4.942172136,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,1.0007,NAN,,NAN,1.55,4.45,,0,71,71,71,1,72,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_20.jpeg,did not like,2.50187214,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.8768,NAN,,NAN,1.55,4.45,,0,72,72,72,1,73,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_15.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,1.1366,NAN,,NAN,1.55,4.45,,0,73,73,73,1,74,Charlie,Rej,Participant_Images/663e5cf112f5d047cf5c9fad/663e5cf112f5d047cf5c9fad_Images/663e5cf112f5d047cf5c9fad_Image_21.jpeg,liked,5.336503566,,,,,,,,,,,,,,,,,,,,,
,,663e5cf112f5d047cf5c9fad,2024-07-03_00h45.29.275,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,71,,,,,,space,0.8823,space,0.5247,0.01,1,0.7449,0,0,0,0,1,listen to music,talk with my friends online,0.01,0.05,3.3,,,,
