endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,responses.keys,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,decision_price,responses.rt,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,3.0183,NAN,,NAN,0.55,5.45,,0,20,20,20,1,21,Alex,Acc,Participant_Images/662a754842502c24dbb45384/662a754842502c24dbb45384_Images/662a754842502c24dbb45384_Image_21.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.1113,NAN,,NAN,0.55,5.45,,0,21,21,21,1,22,Alex,Acc,Participant_Images/662a754842502c24dbb45384/662a754842502c24dbb45384_Images/662a754842502c24dbb45384_Image_7.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.6595,NAN,,NAN,0.55,5.45,,0,22,22,22,1,23,Alex,Acc,Participant_Images/662a754842502c24dbb45384/662a754842502c24dbb45384_Images/662a754842502c24dbb45384_Image_12.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,1.3345,NAN,,NAN,0.55,5.45,,0,23,23,23,1,24,Alex,Acc,Participant_Images/662a754842502c24dbb45384/662a754842502c24dbb45384_Images/662a754842502c24dbb45384_Image_5.jpeg,did not like,2.7105123,,,,,,,,,,,,,,,,,,,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,21,,,,,,space,1.102,space,5.9194,2,0,0,0,0,1,Watch documentaries in my living room with dimmed lights and snacks,Play trivia at a pub with my friends on friday evenings competing for prizes and bragging,0.01,0.05,8.8,1,0.05,3.542,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,22,,,,,,,,,,2,0,1,1,1,1,Organize brunch outings with my close friends at our favorite cafe on sunday mornings,Bike along a scenic trail during early morning hours with the sun rising,0.02,0.05,4.4,0,0.05,5.7651,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,23,,,,,,,,,,2,0,2,2,2,1,Go for bike rides along the beach with my partner during warm summer afternoons,Explore local thrift stores on a saturday afternoon searching for unique finds,0.03,0.05,1.1,0,0.05,2.4328,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,24,,,,,,,,,,2,0,3,3,3,1,Volunteer at the local animal shelter with my coworkers on saturday afternoons,Stargaze from my backyard on a clear summer night with soft music playing,0.04,0.05,4.4,0,0.05,7.6307,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,25,,,,,,,,,,2,0,4,4,4,1,Bike along a scenic trail during early morning hours with the sun rising,Go hiking on weekends with my family exploring new trails and taking in the views,0.05,0.05,3.3,1,0.05,4.6649,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,4,,7,0.8,5.2,,0,24,24,24,1,25,Alex,Acc,Participant_Images/662a754842502c24dbb45384/662a754842502c24dbb45384_Images/662a754842502c24dbb45384_Image_11.jpeg,did not like,3.602308302,,,,,,,,,,,,,,,,,,,space,1.1563,,
