endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,1.635,NAN,,NAN,0.74,5.26,,0,37,37,37,1,38,Riley,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_7.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,2.2499,NAN,,NAN,0.74,5.26,,0,38,38,38,1,39,Riley,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_20.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,36,,,,,,space,1.1548,space,0.8037,0.01,1,1.1351,0,0,0,0,1,go camping with friends,Sleep to comfort the mind,0.01,0.03,3.3,0,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,37,,,,,,,,,,0.02,1,1.6623,0,1,1,1,1,Be outdoors ,go on motorcycle rides with friends,0.02,0.03,1.1,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,38,,,,,,,,,,0.03,1,2.0824,0,2,2,2,1,Go to dine in somewhere,Walk around the park,0.03,0.03,1.1,0,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,39,,,,,,,,,,0.03,2,2.1665,0,3,3,3,1,Go to dine in somewhere,Read a book,0.04,0.03,3.3,0,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,40,,,,,,,,,,0.03,2,1.3401,0,4,4,4,1,go to museums with friends,Walk around the park,0.05,0.03,4.4,0,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,NAN,,NAN,0.86,5.14,,0,39,39,39,1,40,Riley,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_18.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,2.0517,NAN,,NAN,0.86,5.14,,0,40,40,40,1,41,Riley,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_21.jpeg,liked,4.942172136,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,1.7988,NAN,,NAN,0.86,5.14,,0,41,41,41,1,42,Riley,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_10.jpeg,liked,2.50187214,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.8917,NAN,,NAN,0.86,5.14,,0,42,42,42,1,43,Riley,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_9.jpeg,liked,2.071164779,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,2.2163,NAN,,NAN,0.86,5.14,,0,43,43,43,1,44,Riley,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_16.jpeg,liked,5.336503566,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,41,,,,,,space,1.131,space,0.6131,0.01,1,1.1245,0,0,0,0,1,go camping with friends,Read a book,0.01,0.04,1.1,0,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,42,,,,,,,,,,0.02,1,1.4513,0,1,1,1,1,Go to the park,Walk around the park,0.02,0.04,3.3,0,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,43,,,,,,,,,,0.03,1,1.1302,0,2,2,2,1,Clean the house,work out with friends,0.03,0.04,1.1,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,44,,,,,,,,,,0.04,1,1.866,0,3,3,3,1,Read a book,Go to the park,0.04,0.04,1.1,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,45,,,,,,,,,,0.04,2,1.6393,0,4,4,4,1,Go to movies with friends,Walk around the park,0.05,0.04,4.4,0,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,NAN,,NAN,1,5,,0,44,44,44,1,45,Riley,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_5.jpeg,did not like,2.642157193,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,4.2383,NAN,,NAN,1,5,,0,45,45,45,1,46,Riley,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_3.jpeg,liked,4.456234322,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,4.2378,NAN,,NAN,1,5,,0,46,46,46,1,47,Riley,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_2.jpeg,liked,4.438512181,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,3.0049,NAN,,NAN,1,5,,0,47,47,47,1,48,Riley,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_25.jpeg,did not like,2.682944783,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,3.5445,NAN,,NAN,1,5,,0,48,48,48,1,49,Riley,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_8.jpeg,liked,4.51984296,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,46,,,,,,space,1.4764,space,0.8021,0.01,1,0.9678,0,0,0,0,1,Read a book,Vent with friends,0.01,0.05,8.8,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,47,,,,,,,,,,0.02,1,1.9244,0,1,1,1,1,participate in online studies,Go to dine in somewhere,0.02,0.05,1.1,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,48,,,,,,,,,,0.03,1,1.559,0,2,2,2,1,Go to movies with friends,Clean the house,0.03,0.05,4.4,0,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,49,,,,,,,,,,0.04,1,2.3362,0,3,3,3,1,Do Yoga to relax the body,Go to dine in somewhere,0.04,0.05,3.3,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,50,,,,,,,,,,0.05,1,3.6216,0,4,4,4,1,Sleep to comfort the mind,Go to the park,0.05,0.05,1.1,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,4,,8,1.15,4.85,,0,49,49,49,1,50,Riley,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_24.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,,space,1.0737,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,space,1.6905,space,1.4324,NAN,,NAN,1.15,4.85,,0,50,50,50,1,51,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_7.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.9403,NAN,,NAN,1.15,4.85,,0,51,51,51,1,52,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_4.jpeg,did not like,4.312468682,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,1.0536,NAN,,NAN,1.15,4.85,,0,52,52,52,1,53,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_20.jpeg,did not like,4.940433059,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.9834,NAN,,NAN,1.15,4.85,,0,53,53,53,1,54,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_6.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,51,,,,,,space,1.2335,space,0.9169,0.01,1,2.4513,0,0,0,0,1,participate in online studies,Have cookouts with family and friends,0.01,0.01,1.1,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,52,,,,,,,,,,0.01,2,2.1301,0,1,1,1,1,Go to movies with friends,Go to the gym to workout,0.02,0.01,3.3,0,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,0,2,2,2,1,work out with friends,Read a book,0.03,0.01,1.1,0,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,54,,,,,,,,,,0.01,2,1.3236,0,3,3,3,1,Go to the park,Listen to music ,0.04,0.01,4.4,0,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,55,,,,,,,,,,0.01,2,1.5198,0,4,4,4,1,Go to the gym to workout,Go to dine in somewhere,0.05,0.01,1.1,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,NAN,,NAN,1.19,4.81,,0,54,54,54,1,55,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_3.jpeg,did not like,3.602308302,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.8257,NAN,,NAN,1.19,4.81,,0,55,55,55,1,56,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_19.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.5598,NAN,,NAN,1.19,4.81,,0,56,56,56,1,57,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_9.jpeg,liked,3.799433026,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.3838,NAN,,NAN,1.19,4.81,,0,57,57,57,1,58,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_24.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.4116,NAN,,NAN,1.19,4.81,,0,58,58,58,1,59,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_13.jpeg,liked,3.30081769,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,56,,,,,,space,5.5817,space,0.9605,0.01,1,1.1806,0,0,0,0,1,Go to movies with friends,participate in online studies,0.01,0.02,8.8,0,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,57,,,,,,,,,,0.02,2,2.153,0,1,1,1,1,Be with my pets,go to museums with friends,0.02,0.02,4.4,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,58,,,,,,,,,,0.02,2,1.6841,0,2,2,2,1,Be with my pets,Go to the park,0.03,0.02,4.4,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,59,,,,,,,,,,0.02,2,1.6942,0,3,3,3,1,go camping with friends,Be outdoors ,0.04,0.02,4.4,0,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,0,4,4,4,1,Vent with friends,Go to the gym to workout,0.05,0.02,1.1,0,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,NAN,,NAN,1.26,4.74,,0,59,59,59,1,60,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_15.jpeg,liked,1.661473164,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.7846,NAN,,NAN,1.26,4.74,,0,60,60,60,1,61,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_11.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.4945,NAN,,NAN,1.26,4.74,,0,61,61,61,1,62,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_16.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,1.1841,NAN,,NAN,1.26,4.74,,0,62,62,62,1,63,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_2.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.465,NAN,,NAN,1.26,4.74,,0,63,63,63,1,64,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_10.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,61,,,,,,space,3.113,space,0.8504,0.01,1,1.2185,0,0,0,0,1,Be outdoors ,thrift with friends,0.01,0.03,3.3,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,62,,,,,,,,,,0.02,1,1.2051,0,1,1,1,1,Be with my pets,Vent with friends,0.02,0.03,3.3,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,63,,,,,,,,,,0.03,1,7.0707,0,2,2,2,1,thrift with friends,Go to the gym to workout,0.03,0.03,3.3,0,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,64,,,,,,,,,,0.03,2,1.5891,0,3,3,3,1,Be outdoors ,work out with friends,0.04,0.03,1.1,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,65,,,,,,,,,,0.03,2,1.8502,0,4,4,4,1,Be with my pets,go camping with friends,0.05,0.03,1.1,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,NAN,,NAN,1.38,4.62,,0,64,64,64,1,65,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_1.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.4126,NAN,,NAN,1.38,4.62,,0,65,65,65,1,66,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_5.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.5946,NAN,,NAN,1.38,4.62,,0,66,66,66,1,67,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_23.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.6003,NAN,,NAN,1.38,4.62,,0,67,67,67,1,68,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_17.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,2.3056,NAN,,NAN,1.38,4.62,,0,68,68,68,1,69,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_18.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,66,,,,,,space,19.1522,space,1.2582,0.01,1,0.9283,0,0,0,0,1,thrift with friends,Clean the house,0.01,0.04,1.1,0,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,67,,,,,,,,,,0.02,1,1.4,0,1,1,1,1,Walk around the park,go camping with friends,0.02,0.04,8.8,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,68,,,,,,,,,,0.03,1,1.2216,0,2,2,2,1,Listen to music ,Go to movies with friends,0.03,0.04,4.4,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,69,,,,,,,,,,0.04,2,2.1056,0,3,3,3,1,Do Yoga to relax the body,Vent with friends,0.04,0.04,1.1,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,70,,,,,,,,,,0.04,2,2.2194,0,4,4,4,1,Sleep to comfort the mind,Go to movies with friends,0.05,0.04,1.1,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,NAN,,NAN,1.52,4.48,,0,69,69,69,1,70,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_21.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.4287,NAN,,NAN,1.52,4.48,,0,70,70,70,1,71,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_14.jpeg,did not like,4.942172136,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.4181,NAN,,NAN,1.52,4.48,,0,71,71,71,1,72,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_25.jpeg,liked,2.50187214,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.4299,NAN,,NAN,1.52,4.48,,0,72,72,72,1,73,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_8.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.6004,NAN,,NAN,1.52,4.48,,0,73,73,73,1,74,Charlie,Acc,Participant_Images/667838be776b27f8705b6c3c/667838be776b27f8705b6c3c_Images/667838be776b27f8705b6c3c_Image_22.jpeg,did not like,5.336503566,,,,,,,,,,,,,,,,,,,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,71,,,,,,space,19.6636,space,0.4011,0.01,1,0.9282,0,0,0,0,1,Go to the gym to workout,go camping with friends,0.01,0.05,3.3,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,72,,,,,,,,,,0.02,1,1.6426,0,1,1,1,1,Listen to music ,Have cookouts with family and friends,0.02,0.05,8.8,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,73,,,,,,,,,,0.03,1,1.2519,0,2,2,2,1,Walk around the park,go on motorcycle rides with friends,0.03,0.05,3.3,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,74,,,,,,,,,,0.04,1,1.6886,0,3,3,3,1,Listen to music ,thrift with friends,0.04,0.05,4.4,1,,,,
,,667838be776b27f8705b6c3c,2024-07-17_16h33.25.976,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,75,,,,,,,,,,0.05,2,2.0244,0,4,4,4,1,Have cookouts with family and friends,Walk around the park,0.05,0.05,3.3,0,,,,
