endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,responses.keys,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,decision_price,responses.rt,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.1305,NAN,,NAN,0.55,5.45,,0,28,28,28,1,29,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_7.jpeg,did not like,3.30081769,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,26,,,,,,space,1.5851,space,2.0994,1,0,0,0,0,1,Have a breakfast date with my partner at our favorite coffee shop downtown,Macrame time while watching my comfort shows on the television,0.01,0.01,4.4,0,0.01,3.1638,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,27,,,,,,,,,,2,0,1,1,1,1,Learn a new craft as I watch youtube videos of cats and baby animals,Try to meet someone new and make a friend over coffee and brunch,0.02,0.01,3.3,1,0.01,2.4631,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,28,,,,,,,,,,2,0,2,2,2,1,Have family game night and playing new board games with the children,Practice piano in the living room with the fireplace glowing in the background,0.03,0.01,3.3,0,0.01,2.7671,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,29,,,,,,,,,,2,0,3,3,3,1,Make a trip to target to look for new favorite squishmallows to cuddle with,Go to the thrift store with my friends and searching for treasures,0.04,0.01,4.4,1,0.01,1.8888,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,30,,,,,,,,,,2,0,4,4,4,1,Go to the thrift store with my friends and searching for treasures,Read my favorite book in bed under comfy blankets,0.05,0.01,8.8,0,0.01,1.1093,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,NAN,,NAN,0.6,5.4,,0,29,29,29,1,30,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_10.jpeg,did not like,1.661473164,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,1.0839,NAN,,NAN,0.6,5.4,,0,30,30,30,1,31,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_6.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.7156,NAN,,NAN,0.6,5.4,,0,31,31,31,1,32,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_24.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.6507,NAN,,NAN,0.6,5.4,,0,32,32,32,1,33,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_14.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.6156,NAN,,NAN,0.6,5.4,,0,33,33,33,1,34,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_11.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,31,,,,,,space,2.6751,space,1.5899,1,0,0,0,0,1,Go to my favorite coffee shop to enjoy the ambiance and a large chai latte,Watch our comfort shows on the television and cuddling with my partner before bed,0.01,0.02,8.8,1,0.01,1.1648,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,32,,,,,,,,,,2,0,1,1,1,1,Learn a new craft as I watch youtube videos of cats and baby animals,Volunteer at the elementary school and helping children learn,0.02,0.02,1.1,1,0.02,2.5284,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,33,,,,,,,,,,2,0,2,2,2,1,Watch Bob Ross paint happy little trees,Have a breakfast date with my partner at our favorite coffee shop downtown,0.03,0.02,4.4,1,0.02,1.7166,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,34,,,,,,,,,,2,0,3,3,3,1,Go to my favorite coffee shop to enjoy the ambiance and a large chai latte,Have family game night and playing new board games with the children,0.04,0.02,3.3,1,0.02,1.6982,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,35,,,,,,,,,,2,0,4,4,4,1,Have family game night and playing new board games with the children,Collect rocks as I walk along the park on a beautiful cloudy day,0.05,0.02,1.1,0,0.02,1.8146,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,NAN,,NAN,0.69,5.31,,0,34,34,34,1,35,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_1.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.4995,NAN,,NAN,0.69,5.31,,0,35,35,35,1,36,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_20.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.9178,NAN,,NAN,0.69,5.31,,0,36,36,36,1,37,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_12.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.6416,NAN,,NAN,0.69,5.31,,0,37,37,37,1,38,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_21.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.8802,NAN,,NAN,0.69,5.31,,0,38,38,38,1,39,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_4.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,36,,,,,,space,3.0175,space,4.4466,1,0,0,0,0,1,Go to the movies with the family and relaxing in the heated reclining chairs,Watch Bob Ross paint happy little trees,0.01,0.03,3.3,0,0.01,1.1041,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,37,,,,,,,,,,1,0,1,1,1,1,Learn a new craft as I watch youtube videos of cats and baby animals,Go to friday night bingo with my partner and winning the jackpot,0.02,0.03,1.1,1,0.02,0.916,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,38,,,,,,,,,,2,0,2,2,2,1,Macrame time while watching my comfort shows on the television,Go to friday night bingo with my partner and winning the jackpot,0.03,0.03,1.1,1,0.03,2.699,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,39,,,,,,,,,,2,0,3,3,3,1,Practice piano in the living room with the fireplace glowing in the background,Go to the movies with the family and relaxing in the heated reclining chairs,0.04,0.03,3.3,1,0.03,2.4803,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,40,,,,,,,,,,2,0,4,4,4,1,Have a breakfast date with my partner at our favorite coffee shop downtown,Collect rocks as I walk along the park on a beautiful cloudy day,0.05,0.03,4.4,0,0.03,2.2482,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,NAN,,NAN,0.81,5.19,,0,39,39,39,1,40,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_19.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.917,NAN,,NAN,0.81,5.19,,0,40,40,40,1,41,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_17.jpeg,did not like,4.942172136,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.756,NAN,,NAN,0.81,5.19,,0,41,41,41,1,42,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_13.jpeg,liked,2.50187214,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.3871,NAN,,NAN,0.81,5.19,,0,42,42,42,1,43,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_15.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.6068,NAN,,NAN,0.81,5.19,,0,43,43,43,1,44,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_23.jpeg,did not like,5.336503566,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,41,,,,,,space,1.4989,space,0.6353,1,0,0,0,0,1,Have family game night and playing new board games with the children,Watch Bob Ross paint happy little trees,0.01,0.04,1.1,0,0.01,1.1639,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,42,,,,,,,,,,1,0,1,1,1,1,Collect rocks as I walk along the park on a beautiful cloudy day,Go to the thrift store with my friends and searching for treasures,0.02,0.04,3.3,1,0.02,1.7034,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,43,,,,,,,,,,1,0,2,2,2,1,Have family game night and playing new board games with the children,Read my favorite book in bed under comfy blankets,0.03,0.04,1.1,0,0.03,2.5519,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,44,,,,,,,,,,1,0,3,3,3,1,Watch our comfort shows on the television and cuddling with my partner before bed,Meditate while laying in my bed listening to the guided sounds of nature and serenity,0.04,0.04,1.1,0,0.04,2.4497,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,45,,,,,,,,,,2,0,4,4,4,1,Collect rocks as I walk along the park on a beautiful cloudy day,Go on road trips with my friend back home to visit the people I grew up with,0.05,0.04,4.4,1,0.04,2.1306,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,NAN,,NAN,0.95,5.05,,0,44,44,44,1,45,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_5.jpeg,did not like,2.642157193,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.4471,NAN,,NAN,0.95,5.05,,0,45,45,45,1,46,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_8.jpeg,did not like,4.456234322,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.6631,NAN,,NAN,0.95,5.05,,0,46,46,46,1,47,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_2.jpeg,liked,4.438512181,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.6276,NAN,,NAN,0.95,5.05,,0,47,47,47,1,48,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_25.jpeg,liked,2.682944783,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.5907,NAN,,NAN,0.95,5.05,,0,48,48,48,1,49,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_18.jpeg,liked,4.51984296,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,46,,,,,,space,0.9487,space,0.9041,1,0,0,0,0,1,Macrame time while watching my comfort shows on the television,Watch our comfort shows on the television and cuddling with my partner before bed,0.01,0.05,8.8,1,0.01,1.4008,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,47,,,,,,,,,,1,0,1,1,1,1,Volunteer at the elementary school and helping children learn,Macrame time while watching my comfort shows on the television,0.02,0.05,1.1,0,0.02,3.6255,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,48,,,,,,,,,,1,0,2,2,2,1,Go to my favorite coffee shop to enjoy the ambiance and a large chai latte,Have a breakfast date with my partner at our favorite coffee shop downtown,0.03,0.05,4.4,1,0.03,3.3662,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,49,,,,,,,,,,1,0,3,3,3,1,Make a trip to target to look for new favorite squishmallows to cuddle with,Go to friday night bingo with my partner and winning the jackpot,0.04,0.05,3.3,1,0.04,3.1132,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,50,,,,,,,,,,1,0,4,4,4,1,Make a trip to target to look for new favorite squishmallows to cuddle with,Have family game night and playing new board games with the children,0.05,0.05,1.1,1,0.05,4.3741,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,1,,2,1.1,4.9,,0,49,49,49,1,50,Charlie,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_16.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,,space,0.6992,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,space,1.6293,space,0.334,NAN,,NAN,1.1,4.9,,0,50,50,50,1,51,Sam,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_7.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.4723,NAN,,NAN,1.1,4.9,,0,51,51,51,1,52,Sam,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_24.jpeg,did not like,4.312468682,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.3852,NAN,,NAN,1.1,4.9,,0,52,52,52,1,53,Sam,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_3.jpeg,did not like,4.940433059,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.3908,NAN,,NAN,1.1,4.9,,0,53,53,53,1,54,Sam,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_15.jpeg,did not like,2.7105123,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,51,,,,,,space,7.5258,space,2.0482,1,0,0,0,0,1,Go on road trips with my friend back home to visit the people I grew up with,Watch Bob Ross paint happy little trees,0.01,0.01,1.1,0,0.01,1.9576,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,52,,,,,,,,,,2,0,1,1,1,1,Watch our comfort shows on the television and cuddling with my partner before bed,Cuddling with my cats while making a pot of PG Tips Tea to sip on,0.02,0.01,3.3,0,0.01,3.6963,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,53,,,,,,,,,,2,0,2,2,2,1,Watch Bob Ross paint happy little trees,Volunteer at the elementary school and helping children learn,0.03,0.01,1.1,1,0.01,2.0838,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,54,,,,,,,,,,2,0,3,3,3,1,Learn a new craft as I watch youtube videos of cats and baby animals,Watch our comfort shows on the television and cuddling with my partner before bed,0.04,0.01,4.4,1,0.01,2.6163,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,55,,,,,,,,,,2,0,4,4,4,1,Have family game night and playing new board games with the children,Cuddling with my cats while making a pot of PG Tips Tea to sip on,0.05,0.01,1.1,0,0.01,1.4877,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,NAN,,NAN,1.15,4.85,,0,54,54,54,1,55,Sam,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_1.jpeg,did not like,3.602308302,,,,,,,,,,,,,,,,,,,,,,
,,665629a30c7e3f40e8f3d1d5,6685aa9113c938e83b4f1ea0,672d0355d5816a0516c551ea,2024-11-07_11h14.08.941,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,0.6071,NAN,,NAN,1.15,4.85,,0,55,55,55,1,56,Sam,Rej,Participant_Images/665629a30c7e3f40e8f3d1d5/665629a30c7e3f40e8f3d1d5_Images/665629a30c7e3f40e8f3d1d5_Image_13.jpeg,did not like,4.106391878,,,,,,,,,,,,,,,,,,,,,,
