endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt,social_left
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,69,,,,,,,,,,0.04,1,2.5289,0,3,3,3,1,Practice cooking a new recipe in my kitchen,Watch a movie with my girlfriend,0.04,0.04,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,70,,,,,,,,,,0.04,2,1.9564,0,4,4,4,1,Listen to music in the car with the windows down,Play laser tag with my friends,0.05,0.04,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,NAN,,NAN,1.5,4.5,,0,69,69,69,1,70,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_10.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,0.7449,NAN,,NAN,1.5,4.5,,0,70,70,70,1,71,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_18.jpeg,liked,4.942172136,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,0.5845,NAN,,NAN,1.5,4.5,,0,71,71,71,1,72,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_15.jpeg,liked,2.50187214,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,0.5952,NAN,,NAN,1.5,4.5,,0,72,72,72,1,73,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_23.jpeg,liked,2.071164779,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,0.8611,NAN,,NAN,1.5,4.5,,0,73,73,73,1,74,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_13.jpeg,liked,5.336503566,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,71,,,,,,space,5.7334,space,1.2029,0.01,1,1.3543,0,0,0,0,1,Do statistics research from my office,Play basketball with my friends,0.01,0.05,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,72,,,,,,,,,,0.02,1,1.6252,0,1,1,1,1,Clean my room after not cleaning it for a long time,Drive around blasting music with my friends,0.02,0.05,8.8,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,73,,,,,,,,,,0.03,1,1.9727,0,2,2,2,1,Practice cooking a new recipe in my kitchen,Play laser tag with my friends,0.03,0.05,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,74,,,,,,,,,,0.04,1,1.6271,0,3,3,3,1,Play chess online against other people,Celebrate christmas with my family,0.04,0.05,4.4,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,75,,,,,,,,,,0.05,1,3.774,0,4,4,4,1,Clean my room after not cleaning it for a long time,Play basketball with my friends,0.05,0.05,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,2,,3,1.65,4.35,,0,74,74,74,1,75,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_25.jpeg,liked,2.642157193,,,,,,,,,,,,,,,,,,space,2.0092,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,space,1.5558,space,0.785,NAN,,NAN,1.65,4.35,,0,75,75,75,1,76,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_8.jpeg,did not like,4.456234322,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,0.478,NAN,,NAN,1.65,4.35,,0,76,76,76,1,77,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_15.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,0.9028,NAN,,NAN,1.65,4.35,,0,77,77,77,1,78,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_12.jpeg,did not like,2.682944783,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.061,NAN,,NAN,1.65,4.35,,0,78,78,78,1,79,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_21.jpeg,did not like,4.51984296,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,76,,,,,,space,0.8414,space,1.0126,0.01,1,1.8653,0,0,0,0,1,Go  to the gym ,Play basketball with my friends,0.01,0.01,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,77,,,,,,,,,,0.01,2,2.1588,0,1,1,1,1,Swim in the pool on a nice summer day,Play basketball with my friends,0.02,0.01,8.8,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,78,,,,,,,,,,0.01,2,2.1659,0,2,2,2,1,Practice cooking a new recipe in my kitchen,Play basketball with my friends,0.03,0.01,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,79,,,,,,,,,,0.01,2,2.1069,0,3,3,3,1,Listen to music in the car with the windows down,Play board games with my friends,0.04,0.01,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,80,,,,,,,,,,0.01,2,1.9728,0,4,4,4,1,Listen to music in the car with the windows down,Go out to a restaurant with my family,0.05,0.01,4.4,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,NAN,,NAN,1.7,4.3,,0,79,79,79,1,80,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_4.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.8495,NAN,,NAN,1.7,4.3,,0,80,80,80,1,81,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_18.jpeg,did not like,1.779333479,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.4305,NAN,,NAN,1.7,4.3,,0,81,81,81,1,82,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_3.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,7.6833,NAN,,NAN,1.7,4.3,,0,82,82,82,1,83,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_16.jpeg,did not like,4.940433059,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,4.0401,NAN,,NAN,1.7,4.3,,0,83,83,83,1,84,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_22.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,81,,,,,,space,5.4849,space,0.5282,0.01,1,1.3313,0,0,0,0,1,Listen to music in the car with the windows down,Playchess with a friend,0.01,0.02,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,82,,,,,,,,,,0.02,1,3.5186,0,1,1,1,1,Go  to the gym ,Playchess with a friend,0.02,0.02,4.4,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,83,,,,,,,,,,0.02,2,2.3133,0,2,2,2,1,Lay down on the sand at the beach,Read a book at a park with my girlfriend,0.03,0.02,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,84,,,,,,,,,,0.02,2,4.0555,0,3,3,3,1,Watch YouTube documentary videos about history,Go out to a restaurant with my family,0.04,0.02,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,85,,,,,,,,,,0.02,2,1.5292,0,4,4,4,1,Take a walk in my neighborhood on a sunny day,Play basketball with my friends,0.05,0.02,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,NAN,,NAN,1.79,4.21,,0,84,84,84,1,85,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_1.jpeg,liked,3.602308302,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,2.7497,NAN,,NAN,1.79,4.21,,0,85,85,85,1,86,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_2.jpeg,did not like,4.106391878,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,0.5674,NAN,,NAN,1.79,4.21,,0,86,86,86,1,87,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_14.jpeg,did not like,3.799433026,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,4.1013,NAN,,NAN,1.79,4.21,,0,87,87,87,1,88,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_5.jpeg,did not like,5.246980764,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,2.0365,NAN,,NAN,1.79,4.21,,0,88,88,88,1,89,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_13.jpeg,liked,3.30081769,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,86,,,,,,space,1.5497,space,5.2551,0.01,1,1.8055,0,0,0,0,1,Practice cooking a new recipe in my kitchen,Read a book at a park with my girlfriend,0.01,0.03,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,87,,,,,,,,,,0.02,1,3.0689,0,1,1,1,1,Go  to the gym ,Watch a movie with my girlfriend,0.02,0.03,4.4,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,88,,,,,,,,,,0.03,2,3.2594,0,2,2,2,1,Swim in the pool on a nice summer day,Drive around blasting music with my friends,0.03,0.03,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,89,,,,,,,,,,0.03,2,2.4775,0,3,3,3,1,Clean my room after not cleaning it for a long time,Go out to a restaurant with my family,0.04,0.03,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,90,,,,,,,,,,0.03,2,1.6332,0,4,4,4,1,Clean my room after not cleaning it for a long time,Celebrate christmas with my family,0.05,0.03,8.8,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,NAN,,NAN,1.91,4.09,,0,89,89,89,1,90,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_19.jpeg,did not like,1.661473164,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,3.1507,NAN,,NAN,1.91,4.09,,0,90,90,90,1,91,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_23.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,4.8266,NAN,,NAN,1.91,4.09,,0,91,91,91,1,92,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_20.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,0.8278,NAN,,NAN,1.91,4.09,,0,92,92,92,1,93,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_9.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.188,NAN,,NAN,1.91,4.09,,0,93,93,93,1,94,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_10.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,91,,,,,,space,4.0493,space,1.0757,0.01,1,1.362,0,0,0,0,1,Watch YouTube documentary videos about history,Play board games with my friends,0.01,0.04,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,92,,,,,,,,,,0.02,1,2.54,0,1,1,1,1,Go  to the gym ,Go out to a restaurant with my family,0.02,0.04,8.8,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,93,,,,,,,,,,0.03,1,1.415,0,2,2,2,1,Clean my room after not cleaning it for a long time,Discuss research with my advisor,0.03,0.04,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,94,,,,,,,,,,0.04,1,3.0924,0,3,3,3,1,Swim in the pool on a nice summer day,Watch a movie with my girlfriend,0.04,0.04,4.4,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,95,,,,,,,,,,0.04,2,2.7969,0,4,4,4,1,Do statistics research from my office,Play board games with my friends,0.05,0.04,4.4,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,NAN,,NAN,2.05,3.95,,0,94,94,94,1,95,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_6.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,3.3951,NAN,,NAN,2.05,3.95,,0,95,95,95,1,96,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_17.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.0104,NAN,,NAN,2.05,3.95,,0,96,96,96,1,97,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_7.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.4179,NAN,,NAN,2.05,3.95,,0,97,97,97,1,98,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_11.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.8331,NAN,,NAN,2.05,3.95,,0,98,98,98,1,99,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_24.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,96,,,,,,space,3.4661,space,0.8341,0.01,1,1.2602,0,0,0,0,1,Take a walk in my neighborhood on a sunny day,Watch a movie with my girlfriend,0.01,0.05,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,97,,,,,,,,,,0.02,1,1.5404,0,1,1,1,1,Take a walk in my neighborhood on a sunny day,Playchess with a friend,0.02,0.05,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,98,,,,,,,,,,0.03,1,4.7444,0,2,2,2,1,Clean my room after not cleaning it for a long time,Play board games with my friends,0.03,0.05,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,99,,,,,,,,,,0.04,1,4.8217,0,3,3,3,1,Go  to the gym ,Drive around blasting music with my friends,0.04,0.05,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,100,,,,,,,,,,0.05,1,2.1447,0,4,4,4,1,Do statistics research from my office,Watch a movie with my girlfriend,0.05,0.05,4.4,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,2,,3,2.2,3.8,,0,99,99,99,1,100,Sam,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_25.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,,space,1.1935,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.1347,
