endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,Resume_keys.keys,Resume_keys.rt,key_resp.rt
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,75,,,,,,,,,,0.05,1,2.8238,0,4,4,4,1,Playing Destiny 2 on my gaming laptop,Camping with friends,0.05,0.05,3.3,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,4,,8,2.24,3.76,,0,74,74,74,1,75,Sam,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_24.jpeg,liked,2.642157193,,,,,,,,,,,,,,,,,,space,1.2254,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,space,3.2646,space,0.8152,NAN,,NAN,2.24,3.76,,0,75,75,75,1,76,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_3.jpeg,liked,4.456234322,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,5.2297,NAN,,NAN,2.24,3.76,,0,76,76,76,1,77,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_22.jpeg,liked,4.438512181,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,4.9396,NAN,,NAN,2.24,3.76,,0,77,77,77,1,78,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_16.jpeg,did not like,2.682944783,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,5.4948,NAN,,NAN,2.24,3.76,,0,78,78,78,1,79,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_5.jpeg,liked,4.51984296,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,76,,,,,,space,1.6739,space,0.514,0.01,1,1.7248,0,0,0,0,1,Shopping online or windowshopping,Going to Six flags with family and friends,0.01,0.01,1.1,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,77,,,,,,,,,,0.02,1,1.7319,0,1,1,1,1,Going for bike rides on the harbor,Hiking with the homies,0.02,0.01,8.8,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,78,,,,,,,,,,0.01,2,2.4153,0,2,2,2,1,Going to Disney Land in Anaheim,Going to cookouts with family and friends,0.03,0.01,1.1,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,79,,,,,,,,,,0.04,1,1.2088,0,3,3,3,1,Shopping online or windowshopping,Going to cookouts with family and friends,0.04,0.01,1.1,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,80,,,,,,,,,,0.05,1,1.7362,0,4,4,4,1,Shopping online or windowshopping,Hiking with the homies,0.05,0.01,4.4,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,NAN,,NAN,2.37,3.63,,0,79,79,79,1,80,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_9.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,1.0402,NAN,,NAN,2.37,3.63,,0,80,80,80,1,81,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_1.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,1.4904,NAN,,NAN,2.37,3.63,,0,81,81,81,1,82,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_8.jpeg,did not like,4.312468682,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,1.6603,NAN,,NAN,2.37,3.63,,0,82,82,82,1,83,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_12.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.8721,NAN,,NAN,2.37,3.63,,0,83,83,83,1,84,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_7.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,81,,,,,,space,0.941,space,0.595,0.02,2,3.6875,0,0,0,0,1,Going to Disney Land in Anaheim,Going to the beach with friends and family,0.01,0.02,3.3,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,82,,,,,,,,,,0.02,1,3.3744,0,1,1,1,1,Playing Destiny 2 on my gaming laptop,Watching movies with my friends,0.02,0.02,4.4,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,83,,,,,,,,,,0.03,1,2.1963,0,2,2,2,1,Watching youtube videos,Playing Destiny 2 with my friends,0.03,0.02,1.1,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,84,,,,,,,,,,0.04,1,1.1547,0,3,3,3,1,Playing Destiny 2 on my gaming laptop,Hiking with the homies,0.04,0.02,3.3,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,85,,,,,,,,,,0.05,1,5.2853,0,4,4,4,1,Going for bike rides on the harbor,Going to cookouts with family and friends,0.05,0.02,3.3,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,NAN,,NAN,2.53,3.47,,0,84,84,84,1,85,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_2.jpeg,did not like,3.602308302,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,1.5369,NAN,,NAN,2.53,3.47,,0,85,85,85,1,86,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_19.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,1.7726,NAN,,NAN,2.53,3.47,,0,86,86,86,1,87,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_14.jpeg,did not like,3.799433026,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,1.1412,NAN,,NAN,2.53,3.47,,0,87,87,87,1,88,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_18.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.7741,NAN,,NAN,2.53,3.47,,0,88,88,88,1,89,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_10.jpeg,liked,3.30081769,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,86,,,,,,space,1.3691,space,0.5918,0.03,2,1.6254,0,0,0,0,1,Going to Disney Land in Anaheim,Fishing with the homies,0.01,0.03,1.1,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,87,,,,,,,,,,0.02,1,1.9927,0,1,1,1,1,Listening to music on spotify,Playing Rocket League with my friends,0.02,0.03,4.4,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,88,,,,,,,,,,0.03,1,1.2302,0,2,2,2,1,Watching movies on amazon prime,Camping with friends,0.03,0.03,1.1,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,89,,,,,,,,,,0.04,1,1.9866,0,3,3,3,1,Watching movies on amazon prime,Going to Six flags with family and friends,0.04,0.03,3.3,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,90,,,,,,,,,,0.03,2,2.3469,0,4,4,4,1,Surfing at the beach,Going to the beach with friends and family,0.05,0.03,8.8,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,NAN,,NAN,2.68,3.32,,0,89,89,89,1,90,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_13.jpeg,did not like,1.661473164,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.8468,NAN,,NAN,2.68,3.32,,0,90,90,90,1,91,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_23.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.9302,NAN,,NAN,2.68,3.32,,0,91,91,91,1,92,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_21.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,1.0582,NAN,,NAN,2.68,3.32,,0,92,92,92,1,93,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_25.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,1.322,NAN,,NAN,2.68,3.32,,0,93,93,93,1,94,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_6.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,91,,,,,,space,1.2317,space,1.3968,0.01,1,1.8141,0,0,0,0,1,Watching youtube videos,Going to cookouts with family and friends,0.01,0.04,3.3,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,92,,,,,,,,,,0.02,1,5.0058,0,1,1,1,1,Going for bike rides on the harbor,Going to the beach with friends and family,0.02,0.04,8.8,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,93,,,,,,,,,,0.04,2,2.7742,0,2,2,2,1,Going for bike rides on the harbor,Playing Destiny 2 with my friends,0.03,0.04,1.1,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,94,,,,,,,,,,0.04,1,1.3891,0,3,3,3,1,Watching youtube videos,Fishing with the homies,0.04,0.04,4.4,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,95,,,,,,,,,,0.05,1,0.9861,0,4,4,4,1,Hiking in the mountains,Camping with friends,0.05,0.04,4.4,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,NAN,,NAN,2.84,3.16,,0,94,94,94,1,95,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_11.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,1.1546,NAN,,NAN,2.84,3.16,,0,95,95,95,1,96,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_4.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.9146,NAN,,NAN,2.84,3.16,,0,96,96,96,1,97,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_15.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.7038,NAN,,NAN,2.84,3.16,,0,97,97,97,1,98,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_17.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.6924,NAN,,NAN,2.84,3.16,,0,98,98,98,1,99,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_24.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,96,,,,,,space,1.2664,space,0.6735,0.05,2,2.0216,0,0,0,0,1,Watching youtube videos,Playing Rocket League with my friends,0.01,0.05,3.3,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,0,1,1,1,1,Playing Destiny 2 on my gaming laptop,Going to concerts with my friends,0.02,0.05,1.1,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,98,,,,,,,,,,0.03,1,1.9779,0,2,2,2,1,Shopping online or windowshopping,Playing Rocket League with my friends,0.03,0.05,1.1,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,99,,,,,,,,,,0.04,1,1.1675,0,3,3,3,1,Going to Disney Land in Anaheim,Hiking with the homies,0.04,0.05,3.3,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,0,4,4,4,1,Playing Rocket League on my gaming laptop,Going to the beach with friends and family,0.05,0.05,4.4,,,
,,65779c4bde34621ce896b77d,2024-04-16_11h06.11.187,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,3,space,9,2.96,3.04,,0,99,99,99,1,100,Riley,Acc,Participant_Images/65779c4bde34621ce896b77d/65779c4bde34621ce896b77d_Images/65779c4bde34621ce896b77d_Image_20.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,space,0.948,2.6472
