endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,key_resp.rt,end_screen_keys.keys,end_screen_keys.rt
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,space,0.7189,NAN,,NAN,0.31,5.69,,0,15,15,15,1,16,Alex,Rej,Participant_Images/663a7379aca69d9c20130cd1/663a7379aca69d9c20130cd1_Images/663a7379aca69d9c20130cd1_Image_12.jpeg,did not like,4.456234322,,,,,,,,,,,,,,,,,,,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,space,10.7887,NAN,,NAN,0.31,5.69,,0,16,16,16,1,17,Alex,Rej,Participant_Images/663a7379aca69d9c20130cd1/663a7379aca69d9c20130cd1_Images/663a7379aca69d9c20130cd1_Image_18.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,space,6.4876,NAN,,NAN,0.31,5.69,,0,17,17,17,1,18,Alex,Rej,Participant_Images/663a7379aca69d9c20130cd1/663a7379aca69d9c20130cd1_Images/663a7379aca69d9c20130cd1_Image_9.jpeg,liked,2.682944783,,,,,,,,,,,,,,,,,,,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,space,2.7225,NAN,,NAN,0.31,5.69,,0,18,18,18,1,19,Alex,Rej,Participant_Images/663a7379aca69d9c20130cd1/663a7379aca69d9c20130cd1_Images/663a7379aca69d9c20130cd1_Image_19.jpeg,did not like,4.51984296,,,,,,,,,,,,,,,,,,,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,16,,,,,,space,14.391,space,2.1543,0.01,1,2.2849,0,0,0,0,1,Go through old photos at night when to process my feelings and remember my experiences,Hike somewhere new with a friend,0.01,0.04,1.1,1,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,17,,,,,,,,,,0.04,2,1.3713,0,1,1,1,1,Play fetch with my partner and his dog  ,Organize my closet by rearranging my belongings or getting rid of items I no longer use,0.02,0.04,8.8,0,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,18,,,,,,,,,,0.03,1,1.244,0,2,2,2,1,Play fetch with my partner and his dog  ,Take the subway to manhattan to go to the farmers market and be around all of the diverse people in the city,0.03,0.04,3.3,0,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,0,3,3,3,1,Cuddle on the couch  with my partner and watch a movie,Sing and dance to music throughout the apartment without any restraint,0.04,0.04,3.3,0,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,20,,,,,,,,,,0.04,2,1.4535,0,4,4,4,1,Organize my closet by rearranging my belongings or getting rid of items I no longer use,Sing karaoke with my partner,0.05,0.04,1.1,1,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,,,NAN,,NAN,0.43,5.57,,0,19,19,19,1,20,Alex,Rej,Participant_Images/663a7379aca69d9c20130cd1/663a7379aca69d9c20130cd1_Images/663a7379aca69d9c20130cd1_Image_22.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,,,,,,
