endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt,social_left
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.4838,NAN,,NAN,1.55,4.45,,0,70,70,70,1,71,Sam,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_25.jpeg,did not like,4.942172136,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6107,NAN,,NAN,1.55,4.45,,0,71,71,71,1,72,Sam,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_7.jpeg,did not like,2.50187214,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.098,NAN,,NAN,1.55,4.45,,0,72,72,72,1,73,Sam,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_23.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.1727,NAN,,NAN,1.55,4.45,,0,73,73,73,1,74,Sam,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_12.jpeg,did not like,5.336503566,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,71,,,,,,space,3.7519,space,0.8038,0.01,1,0.8079,0,0,0,0,1,Meditate in my backyard garden at sunrise,Participate in book club discussions with fellow book enthusiasts at a local caf,0.01,0.05,3.3,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,72,,,,,,,,,,0.02,1,1.0422,0,1,1,1,1,Listen to classical music while doing yoga in my living room,Hike trails with my coworkers during a team-building retreat,0.02,0.05,8.8,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,73,,,,,,,,,,0.03,1,0.9752,0,2,2,2,1,Journal my thoughts and reflections at a local coffee shop,Visit museums with my classmates during a school field trip,0.03,0.05,3.3,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,74,,,,,,,,,,0.04,1,1.0731,0,3,3,3,1,Stargaze in my backyard on a clear summer night,Play board games with friends at a cozy cabin during a winter weekend,0.04,0.05,4.4,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,75,,,,,,,,,,0.05,1,1.1117,0,4,4,4,1,Meditate in my backyard garden at sunrise,Cook a homemade dinner with my partner on a quiet Friday night,0.05,0.05,3.3,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,2,,5,1.7,4.3,,0,74,74,74,1,75,Sam,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_5.jpeg,liked,2.642157193,,,,,,,,,,,,,,,,,,space,1.1155,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,space,2.6227,space,1.1999,NAN,,NAN,1.7,4.3,,0,75,75,75,1,76,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_4.jpeg,did not like,4.456234322,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.2773,NAN,,NAN,1.7,4.3,,0,76,76,76,1,77,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_11.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6778,NAN,,NAN,1.7,4.3,,0,77,77,77,1,78,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_21.jpeg,did not like,2.682944783,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.3501,NAN,,NAN,1.7,4.3,,0,78,78,78,1,79,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_1.jpeg,did not like,4.51984296,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,76,,,,,,space,2.8031,space,0.8332,0.01,1,0.6714,0,0,0,0,1,Sketch landscapes at a secluded spot by the lake,Participate in book club discussions with fellow book enthusiasts at a local caf,0.01,0.01,1.1,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,77,,,,,,,,,,0.01,2,1.0742,0,1,1,1,1,Stargaze in my backyard on a clear summer night,Cook a homemade dinner with my partner on a quiet Friday night,0.02,0.01,8.8,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,78,,,,,,,,,,0.01,2,1.1913,0,2,2,2,1,Hike in the forest on a crisp autumn morning,Host game nights with my neighbors in my living room,0.03,0.01,1.1,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,79,,,,,,,,,,0.01,2,0.9818,0,3,3,3,1,Journal my thoughts and reflections at a local coffee shop,Cook a homemade dinner with my partner on a quiet Friday night,0.04,0.01,1.1,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,80,,,,,,,,,,0.01,2,1.0178,0,4,4,4,1,Stargaze in my backyard on a clear summer night,Participate in book club discussions with fellow book enthusiasts at a local caf,0.05,0.01,4.4,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,1.75,4.25,,0,79,79,79,1,80,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_7.jpeg,liked,3.195382774,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.084,NAN,,NAN,1.75,4.25,,0,80,80,80,1,81,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_17.jpeg,did not like,1.779333479,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.953,NAN,,NAN,1.75,4.25,,0,81,81,81,1,82,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_25.jpeg,did not like,4.312468682,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,3.4769,NAN,,NAN,1.75,4.25,,0,82,82,82,1,83,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_6.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,5.3692,NAN,,NAN,1.75,4.25,,0,83,83,83,1,84,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_16.jpeg,did not like,2.7105123,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,81,,,,,,space,22.0598,space,0.7995,0.01,1,0.923,0,0,0,0,1,Watch classic films in my bedroom with fairy lights on,Visit museums with my classmates during a school field trip,0.01,0.02,3.3,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,82,,,,,,,,,,0.02,1,1.2774,0,1,1,1,1,Hike in the forest on a crisp autumn morning,Explore new cities with my cousins on annual road trips,0.02,0.02,4.4,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,83,,,,,,,,,,0.02,2,1.7407,0,2,2,2,1,Read a novel in my cozy armchair by the window on a rainy afternoon,Attend live concerts with my best friend on weekends,0.03,0.02,1.1,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,84,,,,,,,,,,0.02,2,0.9776,0,3,3,3,1,Write poetry in my favorite park during the golden hour,Attend live concerts with my best friend on weekends,0.04,0.02,3.3,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,85,,,,,,,,,,0.02,2,1.133,0,4,4,4,1,Bake chocolate chip cookies in my kitchen on a quiet Sunday,Go on beach picnics with my siblings on sunny summer days,0.05,0.02,3.3,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,1.84,4.16,,0,84,84,84,1,85,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_14.jpeg,did not like,3.602308302,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.3221,NAN,,NAN,1.84,4.16,,0,85,85,85,1,86,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_2.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.4847,NAN,,NAN,1.84,4.16,,0,86,86,86,1,87,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_10.jpeg,liked,3.799433026,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,11.9427,NAN,,NAN,1.84,4.16,,0,87,87,87,1,88,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_9.jpeg,did not like,5.246980764,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,8.9973,NAN,,NAN,1.84,4.16,,0,88,88,88,1,89,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_15.jpeg,did not like,3.30081769,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,86,,,,,,space,39.914,space,0.1337,0.01,1,1.1086,0,0,0,0,1,Sketch landscapes at a secluded spot by the lake,Visit museums with my classmates during a school field trip,0.01,0.03,1.1,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,87,,,,,,,,,,0.02,1,1.7555,0,1,1,1,1,Stargaze in my backyard on a clear summer night,Explore new cities with my cousins on annual road trips,0.02,0.03,4.4,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,88,,,,,,,,,,0.03,1,1.1593,0,2,2,2,1,Read a novel in my cozy armchair by the window on a rainy afternoon,Host game nights with my neighbors in my living room,0.03,0.03,1.1,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,89,,,,,,,,,,0.03,2,1.472,0,3,3,3,1,Read a novel in my cozy armchair by the window on a rainy afternoon,Explore new cities with my cousins on annual road trips,0.04,0.03,3.3,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,90,,,,,,,,,,0.03,2,1.5574,0,4,4,4,1,Sketch landscapes at a secluded spot by the lake,Play board games with friends at a cozy cabin during a winter weekend,0.05,0.03,8.8,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,1.96,4.04,,0,89,89,89,1,90,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_18.jpeg,did not like,1.661473164,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.0007,NAN,,NAN,1.96,4.04,,0,90,90,90,1,91,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_19.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.5446,NAN,,NAN,1.96,4.04,,0,91,91,91,1,92,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_23.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.2341,NAN,,NAN,1.96,4.04,,0,92,92,92,1,93,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_3.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.75,NAN,,NAN,1.96,4.04,,0,93,93,93,1,94,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_12.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,91,,,,,,space,7.0785,space,2.2716,0.01,1,0.7476,0,0,0,0,1,Bake chocolate chip cookies in my kitchen on a quiet Sunday,Cook a homemade dinner with my partner on a quiet Friday night,0.01,0.04,3.3,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,92,,,,,,,,,,0.02,1,1.0494,0,1,1,1,1,Sketch landscapes at a secluded spot by the lake,Attend live concerts with my best friend on weekends,0.02,0.04,8.8,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,93,,,,,,,,,,0.03,1,1.0319,0,2,2,2,1,Meditate in my backyard garden at sunrise,Hike trails with my coworkers during a team-building retreat,0.03,0.04,1.1,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,94,,,,,,,,,,0.04,1,1.0518,0,3,3,3,1,Stargaze in my backyard on a clear summer night,Watch movies with my family during the holidays,0.04,0.04,4.4,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,95,,,,,,,,,,0.04,2,1.0904,0,4,4,4,1,Bake chocolate chip cookies in my kitchen on a quiet Sunday,Explore new cities with my cousins on annual road trips,0.05,0.04,4.4,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,2.1,3.9,,0,94,94,94,1,95,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_22.jpeg,did not like,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.7016,NAN,,NAN,2.1,3.9,,0,95,95,95,1,96,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_8.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,2.1774,NAN,,NAN,2.1,3.9,,0,96,96,96,1,97,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_13.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.9501,NAN,,NAN,2.1,3.9,,0,97,97,97,1,98,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_5.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.5777,NAN,,NAN,2.1,3.9,,0,98,98,98,1,99,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_20.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,96,,,,,,space,5.348,space,0.721,0.01,1,0.7099,0,0,0,0,1,Listen to classical music while doing yoga in my living room,Go on beach picnics with my siblings on sunny summer days,0.01,0.05,3.3,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,97,,,,,,,,,,0.02,1,0.9762,0,1,1,1,1,Bake chocolate chip cookies in my kitchen on a quiet Sunday,Attend live concerts with my best friend on weekends,0.02,0.05,1.1,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,98,,,,,,,,,,0.03,1,0.9888,0,2,2,2,1,Write poetry in my favorite park during the golden hour,Participate in book club discussions with fellow book enthusiasts at a local caf,0.03,0.05,1.1,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,99,,,,,,,,,,0.04,1,0.99,0,3,3,3,1,Hike in the forest on a crisp autumn morning,Visit museums with my classmates during a school field trip,0.04,0.05,3.3,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,100,,,,,,,,,,0.05,1,0.9924,0,4,4,4,1,Bake chocolate chip cookies in my kitchen on a quiet Sunday,Participate in book club discussions with fellow book enthusiasts at a local caf,0.05,0.05,4.4,,,,,1
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,2,,5,2.25,3.75,,0,99,99,99,1,100,Charlie,Rej,Participant_Images/6601a1251731342a7891c4f1/6601a1251731342a7891c4f1_Images/6601a1251731342a7891c4f1_Image_24.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,space,0.7536,,,
,,6601a1251731342a7891c4f1,2024-07-04_11h06.54.689,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.114,
