endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt,social_left
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,34,,,,,,,,,,0.02,2,3.999,0,3,3,3,1,Work on my next cosplay costume with my music on loud,call my coworker after work and talk about our days on the way home,0.04,0.02,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,35,,,,,,,,,,0.05,1,2.1407,0,4,4,4,1,teach myself to draw so,cosplay with my friends and partner,0.05,0.02,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,0.93,5.07,,0,34,34,34,1,35,Sam,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_19.jpeg,did not like,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,5.6717,NAN,,NAN,0.93,5.07,,0,35,35,35,1,36,Sam,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_2.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,3.3347,NAN,,NAN,0.93,5.07,,0,36,36,36,1,37,Sam,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_21.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,3.3565,NAN,,NAN,0.93,5.07,,0,37,37,37,1,38,Sam,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_9.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,8.7067,NAN,,NAN,0.93,5.07,,0,38,38,38,1,39,Sam,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_17.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,36,,,,,,space,2.2215,space,0.6924,0.01,1,2.1892,0,0,0,0,1,Play a videogame late at night when it is dark out and I might get a little scared,cosplay with my friends and partner,0.01,0.03,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,37,,,,,,,,,,0.02,1,2.5968,0,1,1,1,1,Work on my next cosplay costume with my music on loud,Voice Call with my Friend Katie or Logan,0.02,0.03,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,38,,,,,,,,,,0.03,1,2.3933,0,2,2,2,1,sing along to music even though I know I am not the best,Go on vacations with a close group of friends,0.03,0.03,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,39,,,,,,,,,,0.03,2,2.0447,0,3,3,3,1,Check on my garden,call my coworker after work and talk about our days on the way home,0.04,0.03,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,40,,,,,,,,,,0.03,2,2.0833,0,4,4,4,1,write and be able to get really into a scene,Voice Call with my Friend Katie or Logan,0.05,0.03,4.4,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,1.05,4.95,,0,39,39,39,1,40,Sam,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_22.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.6243,NAN,,NAN,1.05,4.95,,0,40,40,40,1,41,Sam,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_18.jpeg,did not like,4.942172136,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.0536,NAN,,NAN,1.05,4.95,,0,41,41,41,1,42,Sam,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_1.jpeg,did not like,2.50187214,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.01,NAN,,NAN,1.05,4.95,,0,42,42,42,1,43,Sam,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_7.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,4.9406,NAN,,NAN,1.05,4.95,,0,43,43,43,1,44,Sam,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_4.jpeg,liked,5.336503566,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,41,,,,,,space,0.9402,space,0.9381,0.01,1,1.8682,0,0,0,0,1,Bake something that will end up going to my sister and my nephew,Watch anime with my partner in our cool downstairs with all of our cats getting along around us,0.01,0.04,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,42,,,,,,,,,,0.02,1,2.0838,0,1,1,1,1,Play a videogame late at night when it is dark out and I might get a little scared,Play video games online with my friends while we talk on a Voice Chat on discord,0.02,0.04,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,43,,,,,,,,,,0.03,1,2.872,0,2,2,2,1,Go to the gym and working out at my hardest,Go to Menards with my dad to work on the next project we have together,0.03,0.04,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,44,,,,,,,,,,0.04,1,1.7216,0,3,3,3,1,Look at my mineral specimens in the light and catalogue them,Go on vacations with a close group of friends,0.04,0.04,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,45,,,,,,,,,,0.04,2,2.1107,0,4,4,4,1,Play a videogame late at night when it is dark out and I might get a little scared,call my coworker after work and talk about our days on the way home,0.05,0.04,4.4,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,1.19,4.81,,0,44,44,44,1,45,Sam,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_20.jpeg,liked,2.642157193,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,2.3555,NAN,,NAN,1.19,4.81,,0,45,45,45,1,46,Sam,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_16.jpeg,did not like,4.456234322,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.8077,NAN,,NAN,1.19,4.81,,0,46,46,46,1,47,Sam,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_14.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.7022,NAN,,NAN,1.19,4.81,,0,47,47,47,1,48,Sam,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_25.jpeg,did not like,2.682944783,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.9794,NAN,,NAN,1.19,4.81,,0,48,48,48,1,49,Sam,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_13.jpeg,did not like,4.51984296,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,46,,,,,,space,2.4589,space,1.2841,0.01,1,1.889,0,0,0,0,1,Look at my mineral specimens in the light and catalogue them,Go to an anime convention and meeting up with my international friends,0.01,0.05,8.8,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,47,,,,,,,,,,0.02,1,3.0882,0,1,1,1,1,Go to bed while there is a thunderstorm happening,Show my stepdad and mom funny videos  memes or tiktoks and see their reactions,0.02,0.05,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,48,,,,,,,,,,0.03,1,2.389,0,2,2,2,1,Look at my mineral specimens in the light and catalogue them,call my coworker after work and talk about our days on the way home,0.03,0.05,4.4,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,49,,,,,,,,,,0.04,1,1.7632,0,3,3,3,1,teach myself to draw so,Go on vacations with a close group of friends,0.04,0.05,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,50,,,,,,,,,,0.05,1,3.3673,0,4,4,4,1,Work on my next cosplay costume with my music on loud,Watch anime with my partner in our cool downstairs with all of our cats getting along around us,0.05,0.05,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,1,,4,1.34,4.66,,0,49,49,49,1,50,Sam,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_6.jpeg,liked,3.195382774,,,,,,,,,,,,,,,,,,space,0.8739,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,space,1.2163,space,0.5862,NAN,,NAN,1.34,4.66,,0,50,50,50,1,51,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_19.jpeg,did not like,1.779333479,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.4512,NAN,,NAN,1.34,4.66,,0,51,51,51,1,52,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_8.jpeg,did not like,4.312468682,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.0518,NAN,,NAN,1.34,4.66,,0,52,52,52,1,53,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_15.jpeg,did not like,4.940433059,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.8266,NAN,,NAN,1.34,4.66,,0,53,53,53,1,54,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_20.jpeg,did not like,2.7105123,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,51,,,,,,space,7.3425,space,0.9165,0.01,1,1.9892,0,0,0,0,1,Bake something that will end up going to my sister and my nephew,Go to an anime convention and meeting up with my international friends,0.01,0.01,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,52,,,,,,,,,,0.01,2,2.5571,0,1,1,1,1,teach myself to draw so,Show my stepdad and mom funny videos  memes or tiktoks and see their reactions,0.02,0.01,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,53,,,,,,,,,,0.03,1,1.5093,0,2,2,2,1,Work on my next cosplay costume with my music on loud,Go to Menards with my dad to work on the next project we have together,0.03,0.01,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,54,,,,,,,,,,0.04,1,1.6884,0,3,3,3,1,teach myself to draw so,Voice Call with my Friend Katie or Logan,0.04,0.01,4.4,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,55,,,,,,,,,,0.05,1,2.0933,0,4,4,4,1,Go to bed while there is a thunderstorm happening,Voice Call with my Friend Katie or Logan,0.05,0.01,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,1.48,4.52,,0,54,54,54,1,55,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_17.jpeg,did not like,3.602308302,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6683,NAN,,NAN,1.48,4.52,,0,55,55,55,1,56,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_2.jpeg,did not like,4.106391878,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6173,NAN,,NAN,1.48,4.52,,0,56,56,56,1,57,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_18.jpeg,liked,3.799433026,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.7254,NAN,,NAN,1.48,4.52,,0,57,57,57,1,58,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_7.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6893,NAN,,NAN,1.48,4.52,,0,58,58,58,1,59,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_12.jpeg,did not like,3.30081769,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,56,,,,,,space,1.2463,space,0.9475,0.01,1,1.8284,0,0,0,0,1,Play a videogame late at night when it is dark out and I might get a little scared,Voice Call with my Friend Katie or Logan,0.01,0.02,8.8,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,57,,,,,,,,,,0.02,1,1.6325,0,1,1,1,1,Bake something that will end up going to my sister and my nephew,Go to Menards with my dad to work on the next project we have together,0.02,0.02,4.4,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,58,,,,,,,,,,0.03,1,2.0264,0,2,2,2,1,Play a videogame late at night when it is dark out and I might get a little scared,Watch anime with my partner in our cool downstairs with all of our cats getting along around us,0.03,0.02,4.4,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,59,,,,,,,,,,0.04,1,2.2179,0,3,3,3,1,Check on my garden,Go to an anime convention and meeting up with my international friends,0.04,0.02,4.4,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,60,,,,,,,,,,0.05,1,2.3201,0,4,4,4,1,Check on my garden,cosplay with my friends and partner,0.05,0.02,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,1.63,4.37,,0,59,59,59,1,60,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_22.jpeg,did not like,1.661473164,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,3.4771,NAN,,NAN,1.63,4.37,,0,60,60,60,1,61,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_6.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,6.4548,NAN,,NAN,1.63,4.37,,0,61,61,61,1,62,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_1.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,3.5019,NAN,,NAN,1.63,4.37,,0,62,62,62,1,63,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_5.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.0032,NAN,,NAN,1.63,4.37,,0,63,63,63,1,64,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_16.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,61,,,,,,space,1.7302,space,0.5745,0.03,2,2.332,0,0,0,0,1,teach myself to draw so,call my coworker after work and talk about our days on the way home,0.01,0.03,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,62,,,,,,,,,,0.02,1,1.5268,0,1,1,1,1,teach myself to draw so,Cook up new things with my friend Marlo and talk about the things we are into and recent things we have gotten absorbed in,0.02,0.03,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,63,,,,,,,,,,0.03,1,2.4894,0,2,2,2,1,Go to bed while there is a thunderstorm happening,Go on vacations with a close group of friends,0.03,0.03,3.3,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,64,,,,,,,,,,0.04,1,3.2347,0,3,3,3,1,sing along to music even though I know I am not the best,cosplay with my friends and partner,0.04,0.03,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,65,,,,,,,,,,0.05,1,3.2106,0,4,4,4,1,Play a videogame late at night when it is dark out and I might get a little scared,Show my stepdad and mom funny videos  memes or tiktoks and see their reactions,0.05,0.03,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,1.8,4.2,,0,64,64,64,1,65,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_23.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.584,NAN,,NAN,1.8,4.2,,0,65,65,65,1,66,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_14.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.5532,NAN,,NAN,1.8,4.2,,0,66,66,66,1,67,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_3.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6742,NAN,,NAN,1.8,4.2,,0,67,67,67,1,68,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_9.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,4.5906,NAN,,NAN,1.8,4.2,,0,68,68,68,1,69,Riley,Rej,Participant_Images/663e40120b553e7aa7f786b4/663e40120b553e7aa7f786b4_Images/663e40120b553e7aa7f786b4_Image_13.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,66,,,,,,space,1.7138,space,0.7856,0.01,1,2.0378,0,0,0,0,1,Bake something that will end up going to my sister and my nephew,Play video games online with my friends while we talk on a Voice Chat on discord,0.01,0.04,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,67,,,,,,,,,,0.04,2,1.8564,0,1,1,1,1,Go to the gym and working out at my hardest,Voice Call with my Friend Katie or Logan,0.02,0.04,8.8,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,68,,,,,,,,,,0.04,2,2.7472,0,2,2,2,1,write and be able to get really into a scene,Show my stepdad and mom funny videos  memes or tiktoks and see their reactions,0.03,0.04,4.4,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,69,,,,,,,,,,0.04,2,1.8473,0,3,3,3,1,sing along to music even though I know I am not the best,Watch anime with my partner in our cool downstairs with all of our cats getting along around us,0.04,0.04,1.1,,,,,1
,,663e40120b553e7aa7f786b4,2024-06-26_16h50.10.710,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,70,,,,,,,,,,0.04,2,3.8903,0,4,4,4,1,Look at my mineral specimens in the light and catalogue them,Play video games online with my friends while we talk on a Voice Chat on discord,0.05,0.04,1.1,,,,,1
