endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,responses.keys,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,decision_price,responses.rt,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.5656,NAN,,NAN,1.4,4.6,,0,61,61,61,1,62,Alex,Acc,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_2.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.2346,NAN,,NAN,1.4,4.6,,0,62,62,62,1,63,Alex,Acc,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_11.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.5291,NAN,,NAN,1.4,4.6,,0,63,63,63,1,64,Alex,Acc,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_14.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,61,,,,,,space,0.5736,space,0.4792,2,0,0,0,0,1,Go to the gym,Suggest policy changes at work with my managers,0.01,0.03,3.3,1,,0.03,1.5929,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,62,,,,,,,,,,2,0,1,1,1,1,Do the dishes after cooking my favorite meals,Watch new movies I think id enjoy with friends,0.02,0.03,3.3,1,,0.03,1.8222,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,63,,,,,,,,,,1,0,2,2,2,1,Brainstorm ideas with my friends to make funny tiktoks,Do the dishes after cooking my favorite meals,0.03,0.03,3.3,0,,0.03,0.9222,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,64,,,,,,,,,,2,0,3,3,3,1,Do the dishes after cooking my favorite meals,Go on a starbucks run on lunch break with my friends,0.04,0.03,1.1,1,,0.03,2.1399,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,65,,,,,,,,,,1,0,4,4,4,1,Practice classical songs on my piano,Suggest policy changes at work with my managers,0.05,0.03,1.1,1,,0.05,0.9817,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,NAN,,NAN,1.57,4.43,,0,64,64,64,1,65,Alex,Acc,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_19.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.5286,NAN,,NAN,1.57,4.43,,0,65,65,65,1,66,Alex,Acc,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_3.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.53,NAN,,NAN,1.57,4.43,,0,66,66,66,1,67,Alex,Acc,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_5.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.3262,NAN,,NAN,1.57,4.43,,0,67,67,67,1,68,Alex,Acc,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_4.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.8678,NAN,,NAN,1.57,4.43,,0,68,68,68,1,69,Alex,Acc,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_8.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,66,,,,,,space,1.8079,space,0.5901,1,0,0,0,0,1,On drunk nights with my friends going to get food,Practice classical songs on my piano,0.01,0.04,1.1,0,,0.01,1.112,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,67,,,,,,,,,,2,0,1,1,1,1,Cook food and enjoy podcasts,Brainstorm ideas with my friends to make funny tiktoks,0.02,0.04,8.8,1,,0.04,2.794,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,68,,,,,,,,,,1,0,2,2,2,1,Watch funny tiktoks with my friends while we are hanging out,Listen to music and relaxing,0.03,0.04,4.4,0,,0.03,0.4005,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,69,,,,,,,,,,2,0,3,3,3,1,Listen to music and relaxing,Brainstorm ideas with my friends to make funny tiktoks,0.04,0.04,1.1,1,,0.04,0.5576,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,70,,,,,,,,,,1,0,4,4,4,1,Brainstorm ideas with my friends to make funny tiktoks,Wash my car on a sunny day,0.05,0.04,1.1,0,,0.05,0.7349,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,NAN,,NAN,1.74,4.26,,0,69,69,69,1,70,Alex,Acc,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_10.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.4207,NAN,,NAN,1.74,4.26,,0,70,70,70,1,71,Alex,Acc,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_22.jpeg,liked,4.942172136,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.0084,NAN,,NAN,1.74,4.26,,0,71,71,71,1,72,Alex,Acc,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_7.jpeg,liked,2.50187214,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.3633,NAN,,NAN,1.74,4.26,,0,72,72,72,1,73,Alex,Acc,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_21.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.3043,NAN,,NAN,1.74,4.26,,0,73,73,73,1,74,Alex,Acc,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_25.jpeg,liked,5.336503566,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,71,,,,,,space,0.1225,space,0.5923,2,0,0,0,0,1,Cook food and enjoy podcasts,On drunk nights with my friends going to get food,0.01,0.05,3.3,1,,0.05,0.8308,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,72,,,,,,,,,,2,0,1,1,1,1,Play my favorite games with my close friends,Practice classical songs on my piano,0.02,0.05,8.8,0,,0.05,0.9078,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,73,,,,,,,,,,1,0,2,2,2,1,Watch new movies I think id enjoy with friends,Cook food and enjoy podcasts,0.03,0.05,3.3,0,,0.03,0.9474,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,74,,,,,,,,,,2,0,3,3,3,1,Walk in the park,Watch new movies I think id enjoy with friends,0.04,0.05,4.4,1,,0.05,0.9119,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,75,,,,,,,,,,1,0,4,4,4,1,Research and learn about global issues,Go live on twitch with my friend,0.05,0.05,3.3,1,,0.05,0.9942,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,2,,3,1.97,4.03,,0,74,74,74,1,75,Alex,Acc,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_9.jpeg,did not like,2.642157193,,,,,,,,,,,,,,,,,space,,,6.0562,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,space,0.5792,space,0.5915,NAN,,NAN,1.97,4.03,,0,75,75,75,1,76,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_24.jpeg,did not like,4.456234322,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.0001,NAN,,NAN,1.97,4.03,,0,76,76,76,1,77,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_14.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.6419,NAN,,NAN,1.97,4.03,,0,77,77,77,1,78,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_11.jpeg,did not like,2.682944783,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.0151,NAN,,NAN,1.97,4.03,,0,78,78,78,1,79,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_17.jpeg,liked,4.51984296,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,76,,,,,,space,0.7048,space,2.8161,2,0,0,0,0,1,Go to the gym,Watch new movies I think id enjoy with friends,0.01,0.01,1.1,1,,0.01,0.8632,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,77,,,,,,,,,,1,0,1,1,1,1,Go live on twitch with my friend,Do the dishes after cooking my favorite meals,0.02,0.01,8.8,0,,0.02,1.7402,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,78,,,,,,,,,,2,0,2,2,2,1,Wash my car on a sunny day,Go on a starbucks run on lunch break with my friends,0.03,0.01,1.1,1,,0.01,0.4767,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,79,,,,,,,,,,2,0,3,3,3,1,Suggest policy changes at work with my managers,Research and learn about global issues,0.04,0.01,1.1,0,,0.01,1.2467,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,80,,,,,,,,,,2,0,4,4,4,1,Watch funny tiktoks with my friends while we are hanging out,Walk in the park,0.05,0.01,4.4,0,,0.01,0.8201,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,NAN,,NAN,2.03,3.97,,0,79,79,79,1,80,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_3.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.5781,NAN,,NAN,2.03,3.97,,0,80,80,80,1,81,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_6.jpeg,did not like,1.779333479,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,1.0706,NAN,,NAN,2.03,3.97,,0,81,81,81,1,82,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_23.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.6976,NAN,,NAN,2.03,3.97,,0,82,82,82,1,83,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_18.jpeg,did not like,4.940433059,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.4307,NAN,,NAN,2.03,3.97,,0,83,83,83,1,84,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_7.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,81,,,,,,space,0.7437,space,0.7298,1,0,0,0,0,1,Go live on twitch with my friend,Take my dog for a walk on cooler days,0.01,0.02,3.3,0,,0.01,0.9565,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,82,,,,,,,,,,2,0,1,1,1,1,Go on a starbucks run on lunch break with my friends,Practice coffee art in the morning,0.02,0.02,4.4,0,,0.02,0.7392,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,83,,,,,,,,,,1,0,2,2,2,1,Practice coffee art in the morning,Watch funny tiktoks with my friends while we are hanging out,0.03,0.02,1.1,1,,0.03,0.6075,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,84,,,,,,,,,,2,0,3,3,3,1,Go to the gym,Watch funny tiktoks with my friends while we are hanging out,0.04,0.02,3.3,1,,0.02,1.1309,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,85,,,,,,,,,,1,0,4,4,4,1,Suggest policy changes at work with my managers,Take my dog for a walk on cooler days,0.05,0.02,3.3,0,,0.05,0.7689,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,NAN,,NAN,2.16,3.84,,0,84,84,84,1,85,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_9.jpeg,did not like,3.602308302,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.9524,NAN,,NAN,2.16,3.84,,0,85,85,85,1,86,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_25.jpeg,did not like,4.106391878,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.5665,NAN,,NAN,2.16,3.84,,0,86,86,86,1,87,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_16.jpeg,liked,3.799433026,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.7501,NAN,,NAN,2.16,3.84,,0,87,87,87,1,88,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_13.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.6379,NAN,,NAN,2.16,3.84,,0,88,88,88,1,89,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_12.jpeg,did not like,3.30081769,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,86,,,,,,space,2.6206,space,0.6586,1,0,0,0,0,1,Play my favorite games with my close friends,Practice coffee art in the morning,0.01,0.03,1.1,0,,0.01,0.7749,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,87,,,,,,,,,,2,0,1,1,1,1,Listen to music and relaxing,Suggest policy changes at work with my managers,0.02,0.03,4.4,1,,0.03,0.9048,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,88,,,,,,,,,,1,0,2,2,2,1,Go to the gym,Play my favorite games with my close friends,0.03,0.03,1.1,1,,0.03,0.9568,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,89,,,,,,,,,,2,0,3,3,3,1,Go live on twitch with my friend,Walk in the park,0.04,0.03,3.3,0,,0.03,0.5285,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,,,,,,,,,,,,90,,,,,,,,,,2,0,4,4,4,1,Practice coffee art in the morning,Suggest policy changes at work with my managers,0.05,0.03,8.8,1,,0.03,0.4099,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,,,NAN,,NAN,2.29,3.71,,0,89,89,89,1,90,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_15.jpeg,liked,1.661473164,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,0.9897,NAN,,NAN,2.29,3.71,,0,90,90,90,1,91,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_20.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,1.5443,NAN,,NAN,2.29,3.71,,0,91,91,91,1,92,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_4.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,5f247332e02337051dc208aa,6685aa9113c938e83b4f1ea0,6723b54d8b0d1dc4b39513d7,2024-10-31_11h50.48.295,WTP_SM_Choice,2022.2.1,Win32,101.010101,,,,,space,1.2169,NAN,,NAN,2.29,3.71,,0,92,92,92,1,93,Charlie,Rej,Participant_Images/5f247332e02337051dc208aa/5f247332e02337051dc208aa_Images/5f247332e02337051dc208aa_Image_21.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,,
