PROLIFIC_ID,condition_recode,afterstresschange,salience_mean,stress_mean,recoded_stress,choice,rej-acc,ifnegvalue,choicertmean,timebetween,age,sex,order,choicedifference_rejneu,overallchoice,overallaffect
612e6569f68929afb886fb5c,1,1.0,1.0,2.5,2.5,1.0,-3.0,1,1.4545454545454546,11.0,23.0,0.0,12,0.0,1.0,5.0
612e6569f68929afb886fb5c,2,1.0,3.5,5.5,5.5,1.0,-3.0,1,1.25,11.0,23.0,0.0,12,0.0,1.0,5.0
61338374ecef87bfdfd1c7bb,0,0.0,3.0,6.0,4,0.0,1.0,0,1.3333333333333333,5.0,20.0,1.0,12,0.0,0.0,3.3333333333333335
61338374ecef87bfdfd1c7bb,1,0.0,2.5,6.5,3.5,0.0,1.0,0,1.5555555555555556,5.0,20.0,1.0,12,0.0,0.0,3.3333333333333335
61338374ecef87bfdfd1c7bb,2,0.0,2.5,7.5,2.5,0.0,1.0,0,2.111111111111111,5.0,20.0,1.0,12,0.0,0.0,3.3333333333333335
6154a88b71a7f4347658b0f7,0,0.0,3.0,1.0,9,0.5,0.0,0,1.3333333333333333,3.0,20.0,0.0,12,0.08333333333333337,0.5333333333333333,9.0
6154a88b71a7f4347658b0f7,1,0.0,1.5,1.0,9,0.5833333333333334,0.0,0,1.3333333333333333,3.0,20.0,0.0,12,0.08333333333333337,0.5333333333333333,9.0
6154a88b71a7f4347658b0f7,2,0.0,4.0,1.0,9,0.5,0.0,0,1.6666666666666667,3.0,20.0,0.0,12,0.08333333333333337,0.5333333333333333,9.0
615a084387075364a7462335,0,1.0,1.0,2.0,2.0,0.0,-1.5,1,1.0,8.0,27.0,0.0,21,0.0,0.07142857142857142,2.8333333333333335
615a084387075364a7462335,1,1.0,1.5,2.5,2.5,0.0,-1.5,1,1.4545454545454546,8.0,27.0,0.0,21,0.0,0.07142857142857142,2.8333333333333335
615a084387075364a7462335,2,1.0,2.0,4.0,4.0,0.18181818181818182,-1.5,1,1.6363636363636365,8.0,27.0,0.0,21,0.0,0.07142857142857142,2.8333333333333335
62a1ed3d1357f3e033ae44f9,0,1.0,3.0,7.0,7.0,0.16666666666666666,-0.5,1,1.0,11.0,23.0,1.0,21,-0.16666666666666666,0.20689655172413793,6.5
62a1ed3d1357f3e033ae44f9,1,1.0,2.5,6.0,6.0,0.0,-0.5,1,0.6666666666666666,11.0,23.0,1.0,21,-0.16666666666666666,0.20689655172413793,6.5
62a1ed3d1357f3e033ae44f9,2,1.0,3.5,6.5,6.5,0.45454545454545453,-0.5,1,0.9090909090909091,11.0,23.0,1.0,21,-0.16666666666666666,0.20689655172413793,6.5
62a885d5b6af18b3d4579e1b,0,1.0,3.0,7.0,7.0,0.0,0.0,0,0.2,2.0,30.0,1.0,12,0.0,0.0,7.0
62a885d5b6af18b3d4579e1b,1,1.0,3.5,7.0,7.0,0.0,0.0,0,1.0833333333333333,2.0,30.0,1.0,12,0.0,0.0,7.0
62a885d5b6af18b3d4579e1b,2,1.0,3.0,7.0,7.0,0.0,0.0,0,0.4166666666666667,2.0,30.0,1.0,12,0.0,0.0,7.0
62fb84322433c8d7e890a145,0,1.0,4.0,5.0,5.0,0.0,-1.5,1,0.3333333333333333,2.0,22.0,0.0,12,0.09090909090909091,0.07142857142857142,4.833333333333333
62fb84322433c8d7e890a145,1,1.0,2.0,4.0,4.0,0.09090909090909091,-1.5,1,1.1818181818181819,2.0,22.0,0.0,12,0.09090909090909091,0.07142857142857142,4.833333333333333
62fb84322433c8d7e890a145,2,1.0,4.0,5.5,5.5,0.09090909090909091,-1.5,1,0.6363636363636364,2.0,22.0,0.0,12,0.09090909090909091,0.07142857142857142,4.833333333333333
630386f64c5bbd56ab1c3b0f,0,0.0,3.0,9.0,1,1.0,-1.0,1,1.6,3.0,32.0,0.0,21,0.0,1.0,1.3333333333333333
630386f64c5bbd56ab1c3b0f,1,0.0,3.0,9.0,1,1.0,-1.0,1,1.5,3.0,32.0,0.0,21,0.0,1.0,1.3333333333333333
630386f64c5bbd56ab1c3b0f,2,0.0,3.0,8.0,2,1.0,-1.0,1,1.5454545454545454,3.0,32.0,0.0,21,0.0,1.0,1.3333333333333333
631f3abc8826b6e7e8982648,0,0.0,3.0,4.0,6,0.0,2.5,0,1.2,3.0,36.0,0.0,12,0.45454545454545453,0.2962962962962963,6.5
631f3abc8826b6e7e8982648,1,0.0,1.0,2.0,8,0.45454545454545453,2.5,0,1.6363636363636365,3.0,36.0,0.0,12,0.45454545454545453,0.2962962962962963,6.5
631f3abc8826b6e7e8982648,2,0.0,1.5,4.5,5.5,0.2727272727272727,2.5,0,1.6363636363636365,3.0,36.0,0.0,12,0.45454545454545453,0.2962962962962963,6.5
63235c5bf70d8e4f79b205cd,0,0.0,2.0,5.0,5,0.0,2.5,0,1.6666666666666667,3.0,25.0,1.0,12,0.18181818181818182,0.06896551724137931,4.5
63235c5bf70d8e4f79b205cd,1,0.0,2.5,4.5,5.5,0.18181818181818182,2.5,0,1.5454545454545454,3.0,25.0,1.0,12,0.18181818181818182,0.06896551724137931,4.5
63235c5bf70d8e4f79b205cd,2,0.0,1.5,7.0,3,0.0,2.5,0,1.3333333333333333,3.0,25.0,1.0,12,0.18181818181818182,0.06896551724137931,4.5
6346da55c3bf67b0dbf06272,0,1.0,3.0,7.0,7.0,0.0,-0.5,1,2.3333333333333335,17.0,26.0,999.0,12,0.18181818181818182,0.08,6.833333333333333
6346da55c3bf67b0dbf06272,1,1.0,2.0,6.5,6.5,0.18181818181818182,-0.5,1,0.8181818181818182,17.0,26.0,999.0,12,0.18181818181818182,0.08,6.833333333333333
6346da55c3bf67b0dbf06272,2,1.0,3.5,7.0,7.0,0.0,-0.5,1,1.4545454545454546,17.0,26.0,999.0,12,0.18181818181818182,0.08,6.833333333333333
63ced670c8d001d1d5057140,0,1.0,4.0,6.0,6.0,1.0,-0.5,1,1.0,2.0,22.0,0.0,21,0.0,1.0,6.5
63ced670c8d001d1d5057140,1,1.0,3.5,6.5,6.5,1.0,-0.5,1,1.2,2.0,22.0,0.0,21,0.0,1.0,6.5
63ced670c8d001d1d5057140,2,1.0,4.0,7.0,7.0,1.0,-0.5,1,1.6,2.0,22.0,0.0,21,0.0,1.0,6.5
63d13e2a6dd3ec4a5f6bff7b,0,1.0,4.0,6.0,6.0,0.2,-0.5,1,1.6,2.0,32.0,1.0,21,-0.2,0.034482758620689655,5.166666666666667
63d13e2a6dd3ec4a5f6bff7b,1,1.0,2.0,4.5,4.5,0.0,-0.5,1,0.6666666666666666,2.0,32.0,1.0,21,-0.2,0.034482758620689655,5.166666666666667
63d13e2a6dd3ec4a5f6bff7b,2,1.0,2.5,5.0,5.0,0.0,-0.5,1,0.4166666666666667,2.0,32.0,1.0,21,-0.2,0.034482758620689655,5.166666666666667
63d3f98237a95683bfa381e3,0,1.0,1.0,3.0,3.0,1.0,-2.5,1,0.6666666666666666,2.0,25.0,0.0,21,-0.41666666666666663,0.5862068965517241,2.8333333333333335
63d3f98237a95683bfa381e3,1,1.0,1.5,1.5,1.5,0.5833333333333334,-2.5,1,0.8333333333333334,2.0,25.0,0.0,21,-0.41666666666666663,0.5862068965517241,2.8333333333333335
63d3f98237a95683bfa381e3,2,1.0,2.5,4.0,4.0,0.36363636363636365,-2.5,1,0.5454545454545454,2.0,25.0,0.0,21,-0.41666666666666663,0.5862068965517241,2.8333333333333335
63d3f9d0ab6c170778b0d3d1,0,1.0,5.0,9.0,9.0,0.16666666666666666,-0.5,1,0.6666666666666666,1.0,21.0,0.0,12,-0.07575757575757575,0.06896551724137931,8.5
63d3f9d0ab6c170778b0d3d1,1,1.0,4.0,8.0,8.0,0.09090909090909091,-0.5,1,1.0909090909090908,1.0,21.0,0.0,12,-0.07575757575757575,0.06896551724137931,8.5
63d3f9d0ab6c170778b0d3d1,2,1.0,4.5,8.5,8.5,0.0,-0.5,1,0.3333333333333333,1.0,21.0,0.0,12,-0.07575757575757575,0.06896551724137931,8.5
63d4019999c9ab839156014c,0,1.0,3.0,8.0,8.0,1.0,0.0,0,0.0,17.0,19.0,0.0,12,0.0,1.0,8.0
63d4019999c9ab839156014c,1,1.0,1.5,8.0,8.0,1.0,0.0,0,0.6363636363636364,17.0,19.0,0.0,12,0.0,1.0,8.0
63d4019999c9ab839156014c,2,1.0,2.5,8.0,8.0,1.0,0.0,0,0.3333333333333333,17.0,19.0,0.0,12,0.0,1.0,8.0
63d40481d12fc9cc4c1adab0,0,1.0,2.0,4.0,4.0,0.2,-0.5,1,0.0,2.0,26.0,1.0,12,-0.2,0.03571428571428571,2.5
63d40481d12fc9cc4c1adab0,1,1.0,1.5,1.5,1.5,0.0,-0.5,1,0.2727272727272727,2.0,26.0,1.0,12,-0.2,0.03571428571428571,2.5
63d40481d12fc9cc4c1adab0,2,1.0,2.0,2.0,2.0,0.0,-0.5,1,1.1666666666666667,2.0,26.0,1.0,12,-0.2,0.03571428571428571,2.5
63d5bb0d1cc3800ad1e343dc,0,0.0,3.0,2.0,8,0.0,0.0,0,0.5,4.0,18.0,1.0,21,0.0,0.06896551724137931,7.666666666666667
63d5bb0d1cc3800ad1e343dc,1,0.0,2.0,2.5,7.5,0.0,0.0,0,0.8333333333333334,4.0,18.0,1.0,21,0.0,0.06896551724137931,7.666666666666667
63d5bb0d1cc3800ad1e343dc,2,0.0,4.0,2.5,7.5,0.18181818181818182,0.0,0,1.0,4.0,18.0,1.0,21,0.0,0.06896551724137931,7.666666666666667
63d5e3bf4a739d1158b9ce64,0,1.0,1.0,1.0,1.0,0.0,-4.5,1,1.0,13.0,34.0,0.0,21,0.08333333333333333,0.13793103448275862,2.5
63d5e3bf4a739d1158b9ce64,1,1.0,1.0,1.0,1.0,0.08333333333333333,-4.5,1,1.0833333333333333,13.0,34.0,0.0,21,0.08333333333333333,0.13793103448275862,2.5
63d5e3bf4a739d1158b9ce64,2,1.0,3.5,5.5,5.5,0.2727272727272727,-4.5,1,1.0,13.0,34.0,0.0,21,0.08333333333333333,0.13793103448275862,2.5
63d7c5cbacd85e95302f3a62,0,1.0,1.0,4.0,4.0,1.0,0.0,0,1.3333333333333333,2.0,34.0,1.0,21,0.0,1.0,3.6666666666666665
63d7c5cbacd85e95302f3a62,1,1.0,1.0,3.5,3.5,1.0,0.0,0,0.5833333333333334,2.0,34.0,1.0,21,0.0,1.0,3.6666666666666665
63d7c5cbacd85e95302f3a62,2,1.0,1.0,3.5,3.5,1.0,0.0,0,0.9090909090909091,2.0,34.0,1.0,21,0.0,1.0,3.6666666666666665
63d7ec164d40c184be89bf34,0,1.0,2.0,4.0,4.0,0.0,-2.0,1,1.3333333333333333,2.0,32.0,0.0,12,0.0,0.0,4.666666666666667
63d7ec164d40c184be89bf34,1,1.0,2.5,4.0,4.0,0.0,-2.0,1,0.5454545454545454,2.0,32.0,0.0,12,0.0,0.0,4.666666666666667
63d7ec164d40c184be89bf34,2,1.0,3.5,6.0,6.0,0.0,-2.0,1,0.75,2.0,32.0,0.0,12,0.0,0.0,4.666666666666667
63d7f2b15b4a5938642f3a7b,0,1.0,2.0,3.0,3.0,0.0,-4.5,1,1.0,43.0,32.0,0.0,21,0.0,0.0,3.5
63d7f2b15b4a5938642f3a7b,1,1.0,1.5,1.5,1.5,0.0,-4.5,1,1.0,43.0,32.0,0.0,21,0.0,0.0,3.5
63d7f2b15b4a5938642f3a7b,2,1.0,4.0,6.0,6.0,0.0,-4.5,1,1.0909090909090908,43.0,32.0,0.0,21,0.0,0.0,3.5
63ddc6baab6a2130b8a41bf7,0,1.0,3.0,4.0,4.0,0.0,-1.0,1,0.0,4.0,30.0,1.0,12,0.0,0.0,3.3333333333333335
63ddc6baab6a2130b8a41bf7,1,1.0,1.5,2.5,2.5,0.0,-1.0,1,0.0,4.0,30.0,1.0,12,0.0,0.0,3.3333333333333335
63ddc6baab6a2130b8a41bf7,2,1.0,2.5,3.5,3.5,0.0,-1.0,1,0.3333333333333333,4.0,30.0,1.0,12,0.0,0.0,3.3333333333333335
63e51e528df11f83a1aacab8,0,0.0,3.0,3.0,7,0.0,1.5,0,0.4,3.0,27.0,1.0,21,0.7,0.48,6.833333333333333
63e51e528df11f83a1aacab8,1,0.0,3.0,2.5,7.5,0.7,1.5,0,2.1,3.0,27.0,1.0,21,0.7,0.48,6.833333333333333
63e51e528df11f83a1aacab8,2,0.0,3.5,4.0,6,0.5,1.5,0,1.2,3.0,27.0,1.0,21,0.7,0.48,6.833333333333333
63e52399159a69bf0ea848c6,0,0.0,2.0,6.0,4,0.0,0.0,0,1.0,5.0,28.0,1.0,12,0.09090909090909091,0.034482758620689655,3.6666666666666665
63e52399159a69bf0ea848c6,1,0.0,1.0,6.5,3.5,0.09090909090909091,0.0,0,1.2727272727272727,5.0,28.0,1.0,12,0.09090909090909091,0.034482758620689655,3.6666666666666665
63e52399159a69bf0ea848c6,2,0.0,2.5,6.5,3.5,0.0,0.0,0,1.0833333333333333,5.0,28.0,1.0,12,0.09090909090909091,0.034482758620689655,3.6666666666666665
63ea4ab1ce4168cbe9f63775,0,1.0,1.0,1.0,1.0,0.0,2.0,0,0.6666666666666666,7.0,30.0,1.0,12,0.18181818181818182,0.06896551724137931,3.0
63ea4ab1ce4168cbe9f63775,1,1.0,1.0,5.0,5.0,0.18181818181818182,2.0,0,1.2727272727272727,7.0,30.0,1.0,12,0.18181818181818182,0.06896551724137931,3.0
63ea4ab1ce4168cbe9f63775,2,1.0,1.0,3.0,3.0,0.0,2.0,0,0.75,7.0,30.0,1.0,12,0.18181818181818182,0.06896551724137931,3.0
63eac31811a6da58d4f32d76,0,1.0,3.0,9.0,9.0,0.4,0.0,0,1.6,2.0,19.0,1.0,12,-0.4,0.07142857142857142,9.0
63eac31811a6da58d4f32d76,1,1.0,3.0,9.0,9.0,0.0,0.0,0,1.1818181818181819,2.0,19.0,1.0,12,-0.4,0.07142857142857142,9.0
63eac31811a6da58d4f32d76,2,1.0,3.0,9.0,9.0,0.0,0.0,0,0.8333333333333334,2.0,19.0,1.0,12,-0.4,0.07142857142857142,9.0
63fac97f0d4e8f6bfd753d90,0,1.0,1.0,5.0,5.0,0.0,0.0,0,1.75,2.0,28.0,1.0,12,0.0,0.0,5.0
63fac97f0d4e8f6bfd753d90,1,1.0,1.0,5.0,5.0,0.0,0.0,0,0.5,2.0,28.0,1.0,12,0.0,0.0,5.0
63fac97f0d4e8f6bfd753d90,2,1.0,1.0,5.0,5.0,0.0,0.0,0,0.16666666666666666,2.0,28.0,1.0,12,0.0,0.0,5.0
6400d8ca785ee04d9b02ae9c,0,1.0,3.0,4.0,4.0,0.0,-1.5,1,1.4,36.0,32.0,0.0,21,0.5454545454545454,0.36,3.5
6400d8ca785ee04d9b02ae9c,1,1.0,1.0,2.5,2.5,0.5454545454545454,-1.5,1,1.0909090909090908,36.0,32.0,0.0,21,0.5454545454545454,0.36,3.5
6400d8ca785ee04d9b02ae9c,2,1.0,3.5,4.0,4.0,0.3333333333333333,-1.5,1,1.3333333333333333,36.0,32.0,0.0,21,0.5454545454545454,0.36,3.5
64023a98627b1116180dff0b,0,1.0,3.0,6.0,6.0,0.75,-4.0,1,1.75,7.0,28.0,0.0,21,-0.08333333333333337,0.39285714285714285,4.666666666666667
64023a98627b1116180dff0b,1,1.0,1.5,2.0,2.0,0.6666666666666666,-4.0,1,1.5833333333333333,7.0,28.0,0.0,21,-0.08333333333333337,0.39285714285714285,4.666666666666667
64023a98627b1116180dff0b,2,1.0,4.0,6.0,6.0,0.0,-4.0,1,0.8333333333333334,7.0,28.0,0.0,21,-0.08333333333333337,0.39285714285714285,4.666666666666667
641361334c91a0c6ff4c5b79,0,1.0,1.0,9.0,9.0,1.0,0.0,0,0.5,2.0,26.0,1.0,12,0.0,1.0,9.0
641361334c91a0c6ff4c5b79,1,1.0,1.0,9.0,9.0,1.0,0.0,0,0.18181818181818182,2.0,26.0,1.0,12,0.0,1.0,9.0
641361334c91a0c6ff4c5b79,2,1.0,1.0,9.0,9.0,1.0,0.0,0,0.4166666666666667,2.0,26.0,1.0,12,0.0,1.0,9.0
641a3df3c874807a1a8734bc,0,1.0,3.0,6.0,6.0,0.5,-1.0,1,1.1666666666666667,2.0,30.0,1.0,21,-0.33333333333333337,0.2413793103448276,6.333333333333333
641a3df3c874807a1a8734bc,1,1.0,3.0,6.0,6.0,0.16666666666666666,-1.0,1,1.0833333333333333,2.0,30.0,1.0,21,-0.33333333333333337,0.2413793103448276,6.333333333333333
641a3df3c874807a1a8734bc,2,1.0,5.0,7.0,7.0,0.18181818181818182,-1.0,1,0.8181818181818182,2.0,30.0,1.0,21,-0.33333333333333337,0.2413793103448276,6.333333333333333
