participant,condition_recode,salience_mean,choice,stress_mean,stress_mean,rej-acc,ifnegvalue,choicertmean,timebetween,age,sex,order,overallaffect,socialchoice,prop_socialchoice,social_left,social_decisionprice_mean,nonsocial_decisionprice_mean,overall_decisionprice_social,overall_decisionprice_nonsocial,decision_price,overall_prop_social_choice,social_price,nonsocial_price,value_diff,social_decisionprice_total,nonsocial_decisionprice_total
66661b49621ea96feaf4f6f3,2,2.5,1.4,8.0,8.0,0.0,,2.72,2.0,35.0,1,21,8.0,0,0.7,1.0,0.027428571428571434,0.03600000000000001,0.028000000000000004,0.03450000000000001,0.03,0.8,0.05,0.03,0.020000000000000004,0.9600000000000002,0.5400000000000001
66661b49621ea96feaf4f6f3,2,2.5,1.4,8.0,8.0,0.0,,2.72,2.0,35.0,1,21,8.0,1,0.7,1.0,0.027428571428571434,0.03600000000000001,0.028000000000000004,0.03450000000000001,0.01,0.8,0.01,0.04,-0.03,0.9600000000000002,0.5400000000000001
66661b49621ea96feaf4f6f3,2,2.5,1.4,8.0,8.0,0.0,,2.72,2.0,35.0,1,21,8.0,1,0.7,1.0,0.027428571428571434,0.03600000000000001,0.028000000000000004,0.03450000000000001,0.02,0.8,0.02,0.04,-0.02,0.9600000000000002,0.5400000000000001
66661b49621ea96feaf4f6f3,2,2.5,1.4,8.0,8.0,0.0,,2.72,2.0,35.0,1,21,8.0,0,0.7,0.0,0.027428571428571434,0.03600000000000001,0.028000000000000004,0.03450000000000001,0.03,0.8,0.04,0.03,0.010000000000000002,0.9600000000000002,0.5400000000000001
66661b49621ea96feaf4f6f3,2,2.5,1.4,8.0,8.0,0.0,,2.72,2.0,35.0,1,21,8.0,1,0.7,0.0,0.027428571428571434,0.03600000000000001,0.028000000000000004,0.03450000000000001,0.04,0.8,0.04,0.04,0.0,0.9600000000000002,0.5400000000000001
66661b49621ea96feaf4f6f3,2,2.5,1.4,8.0,8.0,0.0,,2.72,2.0,35.0,1,21,8.0,1,0.7,0.0,0.027428571428571434,0.03600000000000001,0.028000000000000004,0.03450000000000001,0.04,0.8,0.04,0.05,-0.010000000000000002,0.9600000000000002,0.5400000000000001
66661b49621ea96feaf4f6f3,2,2.5,1.4,8.0,8.0,0.0,,2.72,2.0,35.0,1,21,8.0,1,0.7,1.0,0.027428571428571434,0.03600000000000001,0.028000000000000004,0.03450000000000001,0.01,0.8,0.01,0.05,-0.04,0.9600000000000002,0.5400000000000001
66661b49621ea96feaf4f6f3,2,2.5,1.4,8.0,8.0,0.0,,2.72,2.0,35.0,1,21,8.0,1,0.7,0.0,0.027428571428571434,0.03600000000000001,0.028000000000000004,0.03450000000000001,0.05,0.8,0.05,0.02,0.030000000000000002,0.9600000000000002,0.5400000000000001
66661b49621ea96feaf4f6f3,2,2.5,1.4,8.0,8.0,0.0,,2.72,2.0,35.0,1,21,8.0,0,0.7,0.0,0.027428571428571434,0.03600000000000001,0.028000000000000004,0.03450000000000001,0.03,0.8,0.05,0.03,0.020000000000000004,0.9600000000000002,0.5400000000000001
66661b49621ea96feaf4f6f3,2,2.5,1.4,8.0,8.0,0.0,,2.72,2.0,35.0,1,21,8.0,0,0.7,0.0,0.027428571428571434,0.03600000000000001,0.028000000000000004,0.03450000000000001,0.04,0.8,0.05,0.04,0.010000000000000002,0.9600000000000002,0.5400000000000001
66661b49621ea96feaf4f6f3,2,2.5,1.4,8.0,8.0,0.0,,2.72,2.0,35.0,1,21,8.0,1,0.7,1.0,0.027428571428571434,0.03600000000000001,0.028000000000000004,0.03450000000000001,0.05,0.8,0.05,0.05,0.0,0.9600000000000002,0.5400000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.01,0.0,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.02,0.01,0.01,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.03,0.01,0.019999999999999997,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.04,-0.03,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.05,0.01,0.04,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.02,0.01,0.01,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.02,0.0,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.03,-0.009999999999999998,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.02,0.55,0.04,0.02,0.02,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.02,0.55,0.05,0.02,0.030000000000000002,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.03,-0.019999999999999997,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.03,-0.009999999999999998,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.03,0.55,0.03,0.03,0.0,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.03,0.55,0.04,0.03,0.010000000000000002,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.03,0.55,0.03,0.05,-0.020000000000000004,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.04,-0.03,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.04,-0.02,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.03,0.55,0.04,0.03,0.010000000000000002,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.04,0.55,0.04,0.04,0.0,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.04,0.55,0.05,0.04,0.010000000000000002,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.05,-0.04,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.02,0.55,0.05,0.02,0.030000000000000002,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.03,0.55,0.05,0.03,0.020000000000000004,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.04,0.55,0.05,0.04,0.010000000000000002,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.05,0.55,0.05,0.05,0.0,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.01,0.0,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.02,-0.01,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.03,-0.019999999999999997,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.04,0.01,0.03,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.05,0.01,0.04,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.02,0.01,0.01,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.02,0.0,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.02,0.55,0.03,0.02,0.009999999999999998,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.04,-0.02,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.05,-0.030000000000000002,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.03,-0.019999999999999997,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.03,-0.009999999999999998,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.03,0.55,0.03,0.03,0.0,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.03,0.55,0.04,0.03,0.010000000000000002,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.05,0.55,0.05,0.03,0.020000000000000004,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.04,-0.03,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.02,0.55,0.04,0.02,0.02,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.04,0.55,0.04,0.03,0.010000000000000002,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.04,0.55,0.04,0.04,0.0,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.04,0.55,0.04,0.05,-0.010000000000000002,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.54,0.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.01,0.55,0.05,0.01,0.04,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.05,-0.030000000000000002,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.03,0.55,0.03,0.05,-0.020000000000000004,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.04,0.55,0.04,0.05,-0.010000000000000002,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,1,3.0,1.4,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.54,1.0,0.023333333333333338,0.021739130434782615,0.023090909090909096,0.02177777777777778,0.05,0.55,0.05,0.05,0.0,0.6300000000000001,0.5000000000000001
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.01,0.0,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.02,-0.01,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,1.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.03,0.55,0.03,0.01,0.019999999999999997,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.04,-0.03,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.56,1.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.01,0.55,0.05,0.01,0.04,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.01,0.55,0.02,0.01,0.01,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,1.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.02,0.0,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.56,1.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.02,0.55,0.03,0.02,0.009999999999999998,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.04,-0.02,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.05,-0.030000000000000002,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,1.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.03,-0.019999999999999997,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.02,0.55,0.03,0.02,0.009999999999999998,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,1.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.03,0.55,0.03,0.03,0.0,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.56,1.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.03,0.55,0.04,0.03,0.010000000000000002,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.03,0.55,0.03,0.05,-0.020000000000000004,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.01,0.55,0.04,0.01,0.03,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,1.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.04,-0.02,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.03,0.55,0.04,0.03,0.010000000000000002,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,1.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.04,0.55,0.04,0.04,0.0,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.04,0.55,0.04,0.05,-0.010000000000000002,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,1.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.05,-0.04,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,1.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.05,-0.030000000000000002,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.03,0.55,0.05,0.03,0.020000000000000004,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,1.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.04,0.55,0.04,0.05,-0.010000000000000002,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,1.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.05,0.55,0.05,0.05,0.0,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.01,0.0,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.02,-0.01,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.56,1.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.01,0.55,0.03,0.01,0.019999999999999997,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.04,-0.03,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.01,0.55,0.01,0.05,-0.04,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.01,0.55,0.02,0.01,0.01,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,0,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.02,0.0,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.03,-0.009999999999999998,0.6400000000000001,0.48
6669a122ab60c120f94b3aa5,2,2.5,1.38,4.0,4.0,0.0,,1.1,2.0,20.0,1,21,4.0,1,0.56,0.0,0.02285714285714286,0.021818181818181816,0.023090909090909096,0.02177777777777778,0.02,0.55,0.02,0.04,-0.02,0.6400000000000001,0.48
